,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,output
119,A12,A34,A40,A63,A74,A91,A101,A123,A143,A152,A174,0,0,-0.738667542842371,-0.3208626976422382,0.024146916773074168,0.1405047057619635,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,1
176,A11,A32,A42,A61,A73,A91,A101,A123,A143,A152,A173,1,0,-0.738667542842371,-0.2460751462452748,-0.8701833340815202,-1.6724592395536968,0.5676451374361124,-0.7049259983890862,-0.4282895663715403,1
415,A14,A34,A41,A61,A75,A93,A101,A122,A143,A152,A173,0,0,1.2525737273156552,0.9111824618641348,-0.8701833340815202,-0.7659772668958666,-0.048022039826482336,1.0270789116578083,2.3348689263480744,1
511,A14,A32,A41,A61,A73,A93,A101,A124,A143,A153,A174,0,0,1.2525737273156552,0.5014459243528093,-0.8701833340815202,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1
486,A14,A32,A43,A61,A73,A93,A101,A123,A143,A152,A173,0,0,-0.738667542842371,-0.06885346047048008,-0.8701833340815202,1.0469866784197936,1.4471696763826765,-0.7049259983890862,-0.4282895663715403,1
281,A14,A32,A42,A61,A73,A93,A101,A121,A143,A152,A173,1,0,-0.738667542842371,-0.601581847909513,0.9184771676276684,-0.7659772668958666,1.2712647685933636,-0.7049259983890862,-0.4282895663715403,1
91,A11,A34,A41,A61,A75,A93,A101,A121,A143,A152,A173,1,0,-0.738667542842371,-0.6600650042151952,0.9184771676276684,0.1405047057619635,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,1
72,A11,A34,A410,A61,A75,A93,A101,A124,A141,A153,A174,0,0,-1.0705410878687087,-0.7469036302448446,0.024146916773074168,1.0469866784197936,1.3592172224880201,1.0270789116578083,2.3348689263480744,1
145,A12,A31,A49,A62,A74,A93,A101,A123,A143,A152,A173,1,0,2.2481943623946683,0.10446934821726916,0.9184771676276684,-0.7659772668958666,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,1
733,A14,A32,A41,A64,A73,A92,A101,A123,A143,A151,A173,0,0,0.2569530922366421,-0.2368596185849855,-0.8701833340815202,1.0469866784197936,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,1
388,A12,A34,A49,A63,A73,A93,A101,A123,A141,A152,A173,1,0,-0.4897623840726178,-0.3350404325042217,-0.8701833340815202,1.0469866784197936,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,1
354,A14,A32,A46,A63,A75,A93,A101,A124,A143,A153,A173,0,0,-0.90460431535554,-0.9017953836120152,0.9184771676276684,1.0469866784197936,0.919454953014738,-0.7049259983890862,-0.4282895663715403,1
94,A12,A32,A40,A64,A75,A93,A101,A121,A143,A152,A173,0,0,-0.738667542842371,-0.6923193510262079,0.9184771676276684,1.0469866784197936,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,1
97,A12,A32,A49,A62,A73,A93,A101,A123,A143,A152,A173,1,0,-0.2408572253028645,-0.23012519452554325,0.9184771676276684,1.0469866784197936,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,1
246,A14,A34,A43,A61,A75,A93,A101,A121,A143,A152,A173,1,0,-0.738667542842371,-0.9053398173275112,0.9184771676276684,1.0469866784197936,1.4471696763826765,2.759083821704704,-0.4282895663715403,1
567,A14,A34,A43,A64,A75,A93,A101,A123,A143,A152,A173,1,0,0.2569530922366421,-0.2457207028737252,-0.8701833340815202,-0.7659772668958666,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,1
847,A14,A32,A40,A61,A72,A94,A101,A121,A143,A152,A173,1,0,0.2569530922366421,-0.7167759436631296,0.9184771676276684,-0.7659772668958666,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,1
990,A14,A34,A46,A65,A72,A93,A101,A122,A143,A152,A172,1,0,-0.738667542842371,0.10411490484571956,-0.8701833340815202,-1.6724592395536968,0.12788286796283044,1.0270789116578083,2.3348689263480744,1
659,A12,A34,A42,A61,A75,A93,A101,A124,A143,A152,A173,0,0,-0.2408572253028645,1.0951385716983717,-0.8701833340815202,-1.6724592395536968,0.479692683541456,-0.7049259983890862,-0.4282895663715403,1
798,A14,A33,A40,A65,A75,A94,A101,A123,A143,A152,A173,0,0,0.2569530922366421,-0.9053398173275112,0.9184771676276684,1.0469866784197936,1.6230745841719891,1.0270789116578083,-0.4282895663715403,1
69,A14,A32,A43,A65,A73,A92,A101,A123,A143,A152,A173,1,0,1.2525737273156552,-0.31093828323884964,0.9184771676276684,1.0469866784197936,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,1
939,A14,A34,A41,A65,A73,A93,A101,A122,A143,A152,A174,0,0,0.2569530922366421,1.2656258334137243,-0.8701833340815202,1.0469866784197936,0.919454953014738,1.0270789116578083,2.3348689263480744,1
735,A12,A31,A44,A65,A72,A92,A101,A124,A141,A152,A171,1,0,1.2525737273156552,0.2547533377542951,0.024146916773074168,-0.7659772668958666,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,1
957,A12,A34,A43,A61,A75,A93,A101,A121,A143,A152,A172,1,0,-0.9875727016121244,-0.7504480639603406,-0.8701833340815202,1.0469866784197936,0.12788286796283044,2.759083821704704,-0.4282895663715403,1
366,A14,A34,A41,A61,A74,A93,A101,A123,A143,A152,A173,1,0,-0.2408572253028645,0.20513126573735252,0.024146916773074168,-1.6724592395536968,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,1
929,A11,A33,A40,A61,A73,A93,A101,A121,A143,A152,A172,1,0,-0.738667542842371,-0.6831038233659186,0.9184771676276684,-0.7659772668958666,0.6555975913307688,1.0270789116578083,2.3348689263480744,1
396,A11,A32,A42,A61,A71,A92,A101,A124,A143,A153,A174,1,0,-0.738667542842371,-0.2457207028737252,0.024146916773074168,1.0469866784197936,1.7110270380666457,-0.7049259983890862,-0.4282895663715403,1
3,A11,A32,A42,A61,A74,A93,A103,A122,A143,A153,A173,1,0,1.7503840448551615,1.634246939825297,-0.8701833340815202,1.0469866784197936,0.8315024991200816,-0.7049259983890862,2.3348689263480744,1
824,A14,A34,A42,A61,A72,A91,A101,A123,A143,A152,A174,0,0,-0.2408572253028645,0.1803202297288813,0.024146916773074168,-0.7659772668958666,-0.048022039826482336,1.0270789116578083,-0.4282895663715403,1
121,A14,A34,A41,A61,A75,A92,A101,A123,A143,A151,A174,0,0,0.2569530922366421,0.2115112464252452,0.9184771676276684,-0.7659772668958666,0.479692683541456,1.0270789116578083,-0.4282895663715403,1
339,A12,A32,A42,A61,A73,A91,A101,A123,A143,A152,A172,1,0,-0.90460431535554,-0.6203673466016413,0.9184771676276684,-0.7659772668958666,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1
0,A11,A34,A43,A65,A75,A93,A101,A121,A143,A152,A173,0,0,-1.2364778603818776,-0.7451314133870967,0.9184771676276684,1.0469866784197936,2.7664564848025224,1.0270789116578083,-0.4282895663715403,1
684,A12,A33,A49,A62,A74,A93,A101,A122,A143,A152,A172,0,0,1.2525737273156552,2.3342725986357364,-1.7645135849361149,0.1405047057619635,-0.3998318554051079,1.0270789116578083,2.3348689263480744,1
452,A14,A30,A42,A61,A75,A93,A101,A122,A143,A152,A173,1,0,-0.738667542842371,-0.18156645262324952,-0.8701833340815202,1.0469866784197936,-0.13597449372113873,1.0270789116578083,-0.4282895663715403,1
103,A12,A34,A42,A61,A74,A93,A101,A123,A143,A151,A173,0,0,-0.9875727016121244,-0.4792988847249046,0.9184771676276684,0.1405047057619635,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1
26,A14,A30,A43,A61,A75,A94,A101,A123,A143,A152,A172,1,0,-1.2364778603818776,-1.0084828384484417,0.9184771676276684,1.0469866784197936,0.3037877757521432,-0.7049259983890862,-0.4282895663715403,1
554,A12,A32,A46,A61,A74,A92,A101,A122,A143,A152,A174,0,0,-0.9875727016121244,-0.7344981122406091,0.9184771676276684,1.0469866784197936,2.7664564848025224,1.0270789116578083,-0.4282895663715403,1
453,A14,A32,A41,A61,A75,A93,A101,A123,A143,A152,A174,0,0,0.2569530922366421,-0.21311191269116295,0.9184771676276684,1.0469866784197936,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1
955,A11,A34,A43,A64,A75,A92,A101,A122,A143,A151,A174,0,0,0.2569530922366421,-0.7231559243510222,0.9184771676276684,1.0469866784197936,1.8869319458559584,1.0270789116578083,-0.4282895663715403,1
767,A14,A32,A41,A65,A72,A92,A101,A121,A143,A151,A173,1,0,-0.90460431535554,-0.13123549386320782,-1.7645135849361149,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1
53,A14,A32,A41,A65,A73,A93,A101,A122,A143,A152,A173,0,0,-0.2408572253028645,0.03783399436594634,-0.8701833340815202,-1.6724592395536968,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1
903,A14,A32,A43,A65,A73,A94,A101,A121,A143,A151,A173,0,0,-0.4897623840726178,-0.6682172017608358,0.9184771676276684,-0.7659772668958666,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,1
32,A12,A32,A40,A62,A73,A93,A101,A123,A143,A152,A173,0,0,-0.2408572253028645,0.9196891027813248,-0.8701833340815202,-0.7659772668958666,-0.4877843092997643,1.0270789116578083,-0.4282895663715403,1
102,A14,A33,A43,A61,A73,A92,A101,A121,A143,A152,A173,1,0,-1.2364778603818776,-0.8291344924443494,0.024146916773074168,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,1
206,A14,A34,A42,A61,A75,A93,A101,A121,A143,A152,A173,0,0,-0.738667542842371,-0.4736277907801112,0.9184771676276684,1.0469866784197936,0.6555975913307688,2.759083821704704,-0.4282895663715403,1
327,A14,A32,A40,A64,A74,A92,A101,A123,A143,A152,A173,0,0,0.2569530922366421,-0.6189495731154429,0.9184771676276684,0.1405047057619635,-0.13597449372113873,-0.7049259983890862,2.3348689263480744,1
520,A14,A34,A45,A61,A75,A93,A101,A124,A143,A153,A173,1,0,0.2569530922366421,0.7924439323950222,0.024146916773074168,1.0469866784197936,0.7435500452254252,1.0270789116578083,-0.4282895663715403,1
285,A11,A32,A40,A61,A72,A92,A101,A121,A143,A152,A172,0,0,2.165225976138084,2.6408661150261312,-1.7645135849361149,-1.6724592395536968,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1
825,A11,A34,A40,A61,A75,A94,A101,A123,A143,A152,A173,0,0,0.008047933466888799,-0.5916574335061244,0.9184771676276684,0.1405047057619635,-0.4877843092997643,1.0270789116578083,-0.4282895663715403,1
712,A14,A32,A41,A65,A75,A93,A101,A121,A143,A152,A174,0,0,0.008047933466888799,-0.2818739267717833,0.9184771676276684,1.0469866784197936,0.919454953014738,-0.7049259983890862,-0.4282895663715403,1
816,A14,A32,A44,A63,A73,A91,A101,A121,A143,A152,A173,1,0,-1.2364778603818776,-0.6852304835952161,-1.7645135849361149,1.0469866784197936,2.3266942153292405,-0.7049259983890862,-0.4282895663715403,1
625,A14,A32,A43,A65,A75,A93,A101,A123,A143,A152,A173,1,0,-0.4897623840726178,-0.4580322824319293,0.9184771676276684,-0.7659772668958666,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1
406,A14,A34,A41,A65,A74,A93,A101,A123,A143,A152,A173,0,0,0.2569530922366421,-0.3807636274341188,0.9184771676276684,1.0469866784197936,0.6555975913307688,1.0270789116578083,2.3348689263480744,1
991,A14,A31,A43,A62,A75,A93,A101,A123,A141,A152,A172,1,0,-0.4897623840726178,-0.603354064767261,0.9184771676276684,1.0469866784197936,-0.13597449372113873,-0.7049259983890862,2.3348689263480744,1
360,A12,A32,A46,A65,A73,A93,A101,A124,A143,A153,A173,1,0,-0.2408572253028645,-0.7203203773786254,0.9184771676276684,1.0469866784197936,2.238741761434584,-0.7049259983890862,-0.4282895663715403,1
270,A14,A32,A40,A65,A74,A93,A101,A122,A143,A152,A173,1,1,-0.2408572253028645,-0.2159474596635597,0.9184771676276684,0.1405047057619635,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1
928,A14,A32,A43,A65,A75,A93,A101,A123,A143,A152,A173,0,0,0.7547634097761486,-0.4977299400454833,0.9184771676276684,1.0469866784197936,1.9748843997506147,-0.7049259983890862,-0.4282895663715403,1
12,A12,A32,A43,A61,A73,A92,A101,A123,A143,A152,A173,0,0,-0.738667542842371,-0.6040629515103602,-1.7645135849361149,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1
873,A14,A32,A44,A65,A72,A92,A101,A121,A143,A152,A173,1,0,-0.4897623840726178,-0.8496922079942256,0.9184771676276684,-1.6724592395536968,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,1
185,A14,A34,A43,A61,A73,A93,A101,A122,A143,A152,A173,1,0,-0.4897623840726178,-0.6774327294211251,0.9184771676276684,-0.7659772668958666,-0.3998318554051079,1.0270789116578083,-0.4282895663715403,1
251,A13,A32,A42,A61,A73,A92,A101,A123,A143,A152,A172,1,0,-0.738667542842371,-0.3616236853704409,-1.7645135849361149,-0.7659772668958666,0.919454953014738,-0.7049259983890862,-0.4282895663715403,1
403,A14,A33,A40,A61,A73,A93,A101,A123,A143,A152,A172,1,0,-0.5727307703292022,-0.8752121307457961,0.9184771676276684,-0.7659772668958666,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,1
995,A14,A32,A42,A61,A74,A92,A101,A121,A143,A152,A172,1,0,-0.738667542842371,-0.5441620217184795,0.024146916773074168,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1
655,A11,A32,A40,A61,A71,A93,A101,A124,A143,A153,A173,1,0,-0.5727307703292022,0.2487278004379521,-1.7645135849361149,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1
740,A11,A31,A40,A62,A74,A93,A101,A123,A141,A152,A173,1,0,0.2569530922366421,-0.3353948758757713,-0.8701833340815202,0.1405047057619635,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1
723,A12,A32,A43,A63,A73,A92,A101,A121,A143,A152,A172,1,0,-0.9875727016121244,-0.8794654512043911,0.9184771676276684,0.1405047057619635,2.678504030907866,-0.7049259983890862,-0.4282895663715403,1
298,A14,A32,A42,A61,A73,A93,A101,A121,A143,A152,A173,0,0,-0.2408572253028645,-0.2680506352813493,0.024146916773074168,1.0469866784197936,0.6555975913307688,-0.7049259983890862,-0.4282895663715403,1
982,A13,A32,A40,A62,A73,A92,A101,A123,A141,A152,A174,0,0,0.008047933466888799,-0.12343773968911685,-1.7645135849361149,-1.6724592395536968,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,1
574,A12,A32,A43,A61,A75,A93,A101,A123,A143,A152,A172,1,0,-0.9875727016121244,-0.7759679867119109,0.9184771676276684,1.0469866784197936,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,1
57,A14,A34,A43,A61,A73,A92,A101,A123,A142,A152,A173,1,0,1.2525737273156552,2.231129577514806,-0.8701833340815202,-0.7659772668958666,-0.3998318554051079,1.0270789116578083,-0.4282895663715403,1
498,A12,A32,A43,A61,A75,A94,A103,A121,A143,A152,A172,1,0,-0.2408572253028645,-0.6983448883425509,0.9184771676276684,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1
536,A11,A32,A40,A65,A71,A92,A101,A122,A143,A152,A174,0,0,-1.2364778603818776,-0.6724705222194308,0.9184771676276684,0.1405047057619635,3.470076115959773,-0.7049259983890862,-0.4282895663715403,1
685,A14,A32,A40,A65,A73,A93,A101,A124,A143,A153,A173,0,0,3.2438149974736814,1.1539761713756034,0.9184771676276684,1.0469866784197936,-0.13597449372113873,-0.7049259983890862,2.3348689263480744,1
111,A13,A32,A46,A61,A72,A92,A101,A122,A143,A151,A173,0,0,-0.4897623840726178,-1.0205339130811275,0.9184771676276684,1.0469866784197936,-1.1034514865623593,-0.7049259983890862,-0.4282895663715403,1
872,A11,A34,A49,A62,A74,A93,A101,A121,A143,A152,A173,0,0,0.2569530922366421,-0.6696349752470342,0.9184771676276684,-1.6724592395536968,-0.8395941248783899,1.0270789116578083,-0.4282895663715403,1
39,A12,A32,A43,A61,A73,A93,A101,A121,A143,A152,A173,1,0,-0.9875727016121244,-0.9971406505588548,0.9184771676276684,0.1405047057619635,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,1
286,A11,A32,A41,A61,A74,A93,A101,A122,A143,A152,A173,1,0,2.2481943623946683,0.5375991482508674,0.9184771676276684,0.1405047057619635,-0.8395941248783899,-0.7049259983890862,2.3348689263480744,1
33,A14,A34,A49,A65,A75,A93,A101,A124,A143,A151,A172,1,0,-0.738667542842371,-0.7114592930898858,0.9184771676276684,1.0469866784197936,1.8869319458559584,-0.7049259983890862,-0.4282895663715403,1
604,A13,A32,A42,A61,A72,A92,A101,A122,A143,A152,A173,1,0,-0.90460431535554,-0.7075604160028403,0.9184771676276684,-0.7659772668958666,-1.1034514865623593,-0.7049259983890862,-0.4282895663715403,1
859,A14,A32,A40,A62,A73,A93,A103,A121,A143,A151,A173,1,1,-0.9875727016121244,0.10836822530431464,-1.7645135849361149,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,2.3348689263480744,1
672,A14,A32,A40,A61,A75,A93,A101,A122,A143,A152,A174,0,0,3.2438149974736814,2.5146842747544773,-0.8701833340815202,1.0469866784197936,0.5676451374361124,-0.7049259983890862,-0.4282895663715403,1
41,A12,A32,A43,A63,A73,A91,A101,A123,A143,A152,A173,0,0,-0.738667542842371,-0.7490302904741422,0.024146916773074168,-1.6724592395536968,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1
367,A11,A32,A42,A61,A72,A92,A101,A123,A143,A151,A173,1,0,-0.2408572253028645,0.13424259142743467,-1.7645135849361149,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1
225,A14,A30,A45,A61,A73,A93,A101,A123,A143,A152,A173,1,0,1.2525737273156552,-0.2333151848694896,0.9184771676276684,-0.7659772668958666,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,1
400,A14,A32,A43,A61,A72,A94,A101,A121,A143,A152,A173,0,0,-0.2408572253028645,-0.6373806284360215,0.024146916773074168,1.0469866784197936,0.3037877757521432,-0.7049259983890862,-0.4282895663715403,1
526,A14,A34,A46,A62,A73,A92,A101,A123,A143,A152,A173,1,0,-0.4897623840726178,-0.6164684695145958,0.9184771676276684,0.1405047057619635,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1
623,A11,A32,A42,A61,A72,A92,A101,A123,A143,A151,A173,1,0,-0.738667542842371,-0.5009199303894296,0.9184771676276684,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1
23,A12,A34,A41,A62,A72,A93,A101,A122,A143,A152,A173,1,0,-0.738667542842371,-0.5200598724531074,0.024146916773074168,1.0469866784197936,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,1
361,A13,A32,A43,A65,A75,A93,A101,A123,A143,A152,A174,1,0,-0.738667542842371,0.04527730516848772,-0.8701833340815202,0.1405047057619635,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1
815,A12,A33,A40,A61,A73,A92,A101,A122,A143,A151,A173,1,0,1.2525737273156552,1.474747422627982,-0.8701833340815202,-0.7659772668958666,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,1
