,0,1,2,3,4,5,6,7,8,9,10,11,12,13,output
25118,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,0,China,1.3502970677269004,1.984565555333988,1.1347387637961643,-0.14592048355885345,3.4686243673870214,-0.03542944697277691,1
14965,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,0,United-States,-1.2156433691085329,1.5802106107263478,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
17552,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,1,United-States,-1.1423307851989493,0.18243423258255528,-0.4200596240159423,0.3878513007724732,-0.21665952703259012,-0.03542944697277691,1
6,Private,9th,Married-spouse-absent,Other-service,Not-in-family,Black,1,Jamaica,0.7637963964502299,-0.2803583815660748,-1.9748580118280492,-0.14592048355885345,-0.21665952703259012,-1.9791838241936492,1
18557,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,0,Canada,2.156735490732322,-0.9547033178905756,2.3008375546552444,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
14721,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,0,United-States,1.570234819455652,-0.18444973552790286,-2.7522572057341024,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
2485,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.8490804495606141,1.018657577107017,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
9815,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,0,United-States,-1.3622685369277008,0.3262829901443022,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
7776,Private,HS-grad,Divorced,Other-service,Not-in-family,White,1,United-States,-0.8490804495606141,-0.7558750213621676,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
13263,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,0,United-States,2.010110322913155,-1.4795054241186123,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-2.951061012804085,1
11225,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,0,United-States,-0.922393033470198,-0.2934045344451188,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,2.3942635245533133,1
153,Private,HS-grad,Never-married,Craft-repair,Own-child,White,0,United-States,-1.288955953018117,1.007875789179383,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
13145,Private,Some-college,Never-married,Exec-managerial,Own-child,White,0,United-States,-1.4355811208372846,1.4149403922644423,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
25512,Private,Some-college,Never-married,Transport-moving,Own-child,White,0,United-States,-1.3622685369277008,-0.058592731283007585,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
31606,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,0,United-States,-0.9957056173797816,-0.2779140043381929,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
26094,Private,11th,Never-married,Sales,Not-in-family,White,1,United-States,-1.4355811208372846,0.3543364822829001,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-1.2502759327358222,1
25152,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,0,United-States,-0.7757678656510302,-1.4716133069448698,1.9121379577022175,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
3635,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,0,United-States,-0.922393033470198,0.9718259622332956,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
11757,State-gov,10th,Never-married,Other-service,Not-in-family,Black,1,United-States,1.6435474033652355,-0.36305033677907134,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-0.1974089784078496,1
9045,Federal-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,1,United-States,-0.7757678656510302,-1.2612926477132806,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
490,Private,HS-grad,Never-married,Other-service,Not-in-family,White,1,United-States,0.10398314126397556,1.4984187168957108,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
7487,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.4092049461031112,0.8428140059849712,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
17922,Private,11th,Never-married,Sales,Own-child,White,0,United-States,-1.5088937047468685,-0.6711650337866173,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-1.8172042927585763,1
13767,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,0.2506083090831432,2.2271936810271167,-0.03136002706291564,0.383247485281031,-0.21665952703259012,-0.03542944697277691,1
24351,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,1,United-States,-0.48251753001269504,-0.5518263688160737,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
10294,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.5558301139222788,-0.8232659330750508,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
9311,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,0,United-States,0.9837341481789812,-0.2283064106746675,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
31885,?,Some-college,Never-married,?,Not-in-family,Black,0,United-States,-0.2625797782839435,0.7937559234812022,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.8453271041481403,1
8818,State-gov,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,0,United-States,-0.48251753001269504,0.13330982976640182,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,-1.73621452704104,1
27004,State-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,1,United-States,-0.48251753001269504,-0.1876425848526944,1.523438360749191,-0.14592048355885345,-0.21665952703259012,-0.1974089784078496,1
24099,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,0,Mexico,-1.1423307851989493,3.843571283120207,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
32367,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,0,United-States,3.7696123367431658,0.23511150927644398,-2.363557608781076,0.2133125311116208,-0.21665952703259012,-0.03542944697277691,1
2531,Private,Some-college,Never-married,Other-service,Not-in-family,White,1,United-States,-1.3622685369277008,-0.3048779484876187,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.2502759327358222,1
19599,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,0,United-States,1.2036718999077327,0.03406621944832907,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
30634,Private,Some-college,Never-married,Other-service,Own-child,White,0,Italy,-1.288955953018117,-0.1830664832981713,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
24703,Private,HS-grad,Divorced,Other-service,Not-in-family,White,0,United-States,-0.9957056173797816,0.905638290473672,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
28303,?,HS-grad,Never-married,?,Own-child,White,1,United-States,-1.5088937047468685,-0.16877919314450507,-0.4200596240159423,-0.14592048355885345,3.758980068159476,-1.6552247613235038,1
26872,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,0,United-States,-0.7757678656510302,-0.8480318325854509,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
9085,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.48251753001269504,-1.100854337725095,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
618,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,0,United-States,0.9837341481789812,-1.3143773206118163,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,1.1794170387902685,1
28761,State-gov,Some-college,Never-married,Tech-support,Unmarried,Black,1,United-States,-0.48251753001269504,-0.5513147549776798,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
23338,Private,HS-grad,Never-married,Craft-repair,Own-child,White,0,Mexico,-1.288955953018117,0.8923931766574748,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
31248,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,1,Germany,-0.3358923621935273,-0.5628639636629047,-0.4200596240159423,0.009932211460262954,-0.21665952703259012,0.6124886787675138,1
15896,Private,HS-grad,Never-married,Sales,Not-in-family,White,0,United-States,-1.4355811208372846,0.6591635866622484,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
32451,Private,Some-college,Separated,Exec-managerial,Unmarried,White,1,United-States,0.10398314126397556,0.05531714240235649,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
17305,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,1,United-States,0.9837341481789812,-0.18942375895673236,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
13948,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,1,United-States,-0.04264202655519207,-1.299711057244525,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21838,Private,Some-college,Never-married,Sales,Own-child,White,1,United-States,-1.288955953018117,-0.0081040248978038,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,1.1794170387902685,1
8066,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0,South,1.6435474033652355,-0.5287563744366458,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,1.8273351645305589,1
25962,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,0,United-States,-1.4355811208372846,2.0652205295237493,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
27734,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.04264202655519207,1.0083874030177769,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
13520,Private,HS-grad,Never-married,Other-service,Own-child,Black,0,United-States,-1.0690182012893654,2.9439646686169474,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
31585,Private,Some-college,Never-married,Sales,Own-child,White,1,United-States,-1.288955953018117,-1.4195897590444844,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
11316,?,Some-college,Widowed,?,Not-in-family,Asian-Pac-Islander,1,United-States,1.9367977390035709,-1.046973821077947,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-2.789081481369013,1
16927,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,1,United-States,-1.5088937047468685,-0.9263087498597152,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.007306635583213,1
3414,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,0.9837341481789812,0.0474913455409982,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
24960,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,0,?,-1.3622685369277008,-0.7819768014505962,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
7764,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,0,Mexico,0.2506083090831432,2.4269599362592467,-1.9748580118280492,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
23225,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,0.8371089803598137,-0.8889704139873023,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
4596,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,0,United-States,0.030670557354391757,0.5513741303769296,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.8453271041481403,1
31414,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,1,United-States,-0.2625797782839435,0.4215379073889707,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
4209,Private,Some-college,Never-married,Tech-support,Own-child,White,1,United-States,-0.922393033470198,-0.8155348795170987,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
11134,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,1,Cambodia,-0.48251753001269504,-0.7355999544332248,-3.529656399640156,0.4644912880711872,-0.21665952703259012,-0.03542944697277691,1
8404,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,1,United-States,0.32392089299272697,0.4175586886459072,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
25922,Private,Some-college,Never-married,Craft-repair,Own-child,White,0,United-States,-0.48251753001269504,1.7966516873579823,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
24903,Private,9th,Widowed,Exec-managerial,Not-in-family,Black,0,United-States,1.6435474033652355,0.015524954971721112,-1.9748580118280492,-0.14592048355885345,-0.21665952703259012,1.989314695965632,1
25488,Local-gov,Some-college,Married-civ-spouse,Other-service,Other-relative,White,0,United-States,-0.922393033470198,-0.25191644188351114,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
27338,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,1,South,-0.1892671943743597,-1.0330370811468836,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
27493,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.7757678656510302,0.11447486104923442,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
13012,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,0,United-States,0.030670557354391757,0.12592932643105306,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,0.6934784444850501,1
23082,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,0,Italy,-0.04264202655519207,-0.05042585852938671,-0.4200596240159423,0.3231270712163153,-0.21665952703259012,3.2041611817286766,1
28811,?,11th,Never-married,?,Not-in-family,Black,0,United-States,-1.1423307851989493,1.456911675673422,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
10876,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,0,United-States,1.4969222355460683,0.051138962722139775,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,2.5562430559883857,1
426,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,0,United-States,-0.1892671943743597,0.6197408981148974,1.523438360749191,-0.14592048355885345,3.2775355728615603,-0.03542944697277691,1
27522,?,Some-college,Never-married,?,Own-child,White,0,United-States,-1.288955953018117,0.2874192870870483,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
27267,?,Bachelors,Married-civ-spouse,?,Husband,White,0,United-States,1.7168599872748196,-0.08303650356182647,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
20738,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,0,United-States,-1.3622685369277008,-0.8009065134711699,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
16572,State-gov,HS-grad,Divorced,Protective-serv,Unmarried,Black,1,United-States,0.4705460608118946,-1.4566438650066784,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
7669,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,0,United-States,1.4236096516364842,0.25623926593604324,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.8453271041481403,1
28086,Private,HS-grad,Separated,Other-service,Unmarried,Black,1,United-States,-0.5558301139222788,0.25626768892706514,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21634,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,0,Scotland,-0.04264202655519207,-0.09578895220031104,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
3160,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,0,United-States,0.32392089299272697,0.5470064640899004,1.523438360749191,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
1236,Private,HS-grad,Never-married,Sales,Not-in-family,White,1,United-States,-0.3358923621935273,2.384458090351192,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.3312656984533584,1
1758,?,HS-grad,Married-civ-spouse,?,Husband,White,0,United-States,0.9104215642693976,-0.20964197990363134,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
30603,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,0,United-States,-0.7024552817414464,0.10168451508938732,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
26667,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Wife,White,1,United-States,1.4969222355460683,-0.6673184556683226,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-0.35938850984292225,1
21939,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,1,United-States,-1.3622685369277008,-0.07595917879737775,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
9111,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,0,United-States,-1.4355811208372846,1.5568753350973823,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-2.4651224184988667,1
374,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,0,United-States,0.3972334769023108,-0.2790698726397495,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
13584,State-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,1,United-States,-0.9957056173797816,-0.4426062886493202,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
23657,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,1,United-States,-0.11595461046477587,-0.7416445771905451,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
30160,State-gov,HS-grad,Never-married,Other-service,Not-in-family,White,0,United-States,-0.04264202655519207,0.6197408981148974,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21248,Self-emp-not-inc,11th,Married-civ-spouse,Other-service,Husband,White,0,United-States,1.6435474033652355,-0.9246981137018084,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
27578,?,HS-grad,Widowed,?,Not-in-family,White,1,United-States,1.8634851550939866,0.09700419590111736,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
12870,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,0,Mexico,-0.48251753001269504,0.5278019964894485,-2.7522572057341024,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
26922,Private,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0,?,0.030670557354391757,-0.24999315282436374,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.1692861670182857,1
16291,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.11595461046477587,-0.11183846779733396,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,2.3942635245533133,1
27961,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,0,United-States,0.17729572517355938,1.3907619012351609,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
