,0,1,2,3,4,5,6,7,8,9,10,11,12,13,output
7210,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,0,Vietnam,1.7901725711844034,-0.5157765418699862,-0.4200596240159423,0.1391098578966114,-0.21665952703259012,-0.03542944697277691,1
4871,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,1,United-States,-0.9957056173797816,1.6735232902511878,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
11863,Private,Some-college,Separated,Other-service,Own-child,White,1,United-States,-1.2156433691085329,-0.7494324767305409,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
24405,?,11th,Widowed,?,Other-relative,White,1,United-States,2.743236162008993,0.11565915234181284,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-1.9791838241936492,1
24917,Private,Some-college,Separated,Other-service,Unmarried,Black,1,United-States,-0.5558301139222788,2.4323792532140858,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
11148,Private,Some-college,Never-married,Farming-fishing,Own-child,White,0,United-States,-1.3622685369277008,-0.16799282372623298,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-2.4651224184988667,1
289,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,0,Ecuador,0.8371089803598137,0.03889812792204908,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
8285,Self-emp-not-inc,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,0,United-States,1.2769844838173166,0.5645718725414237,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,2.3942635245533133,1
26194,State-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,1,United-States,0.9104215642693976,-1.399939997918023,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
14567,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,1,United-States,1.570234819455652,-0.5715992962369633,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
623,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,0,United-States,-0.7024552817414464,-1.4722670357383731,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,1.1794170387902685,1
14886,Private,Some-college,Never-married,Exec-managerial,Own-child,White,0,United-States,-1.0690182012893654,1.122013046792922,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21419,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,0,United-States,1.4969222355460683,-1.4867438124988517,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,2.3942635245533133,1
22413,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,0,United-States,1.2036718999077327,-0.978445989724188,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
10904,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,0,United-States,0.030670557354391757,0.18788197252841607,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,0
3325,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,1,United-States,0.030670557354391757,-0.16163554806767194,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
2779,Private,HS-grad,Divorced,Other-service,Not-in-family,White,0,Greece,0.10398314126397556,-0.14574709608643968,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
1025,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,0,Yugoslavia,1.2769844838173166,-0.19560102233882146,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
4111,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,0,United-States,0.32392089299272697,-0.009402008154469763,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
28146,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,0,United-States,0.10398314126397556,-1.5066020088928072,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
31638,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,1,United-States,0.8371089803598137,1.4670302604772119,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
24118,Private,Some-college,Never-married,Other-service,Own-child,White,1,United-States,-0.7757678656510302,-1.1827599235198194,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.8453271041481403,1
11512,Private,HS-grad,Never-married,Other-service,Own-child,White,1,United-States,3.7696123367431658,-0.9710560120584988,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.3312656984533584,1
18804,Private,Assoc-acdm,Separated,Transport-moving,Not-in-family,White,0,United-States,-0.5558301139222788,1.4491143018030856,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
19473,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,0,United-States,-0.1892671943743597,-0.7173902915185387,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,0
32190,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,0,United-States,-0.3358923621935273,0.28975944668118325,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
15981,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,0,United-States,2.596610994189825,-0.4059690532221138,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,1.1794170387902685,1
18230,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,0,United-States,1.570234819455652,1.3045739181264728,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,2.3942635245533133,1
16560,Private,HS-grad,Never-married,Other-service,Own-child,Black,1,United-States,-1.0690182012893654,0.062091288595905125,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
4007,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,White,1,United-States,1.8634851550939866,-0.8306653850710808,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
540,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,0,United-States,0.3972334769023108,0.1965604591204308,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
8247,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,1,United-States,0.32392089299272697,1.1571533380263097,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
10584,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.8490804495606141,0.7313674581881703,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
28383,Private,10th,Married-civ-spouse,Other-service,Husband,White,0,El-Salvador,0.8371089803598137,2.5882698846387697,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-2.62710194993394,1
13,Private,Assoc-acdm,Never-married,Sales,Not-in-family,Black,0,United-States,-0.48251753001269504,0.14439479626493598,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
16816,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,1,France,0.7637963964502299,-0.6974563004818586,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
23145,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,0,United-States,0.17729572517355938,-0.26185501441082937,-0.4200596240159423,-0.14592048355885345,5.58797281576032,-0.03542944697277691,1
16545,Private,Some-college,Never-married,Adm-clerical,Own-child,White,1,United-States,-1.2156433691085329,1.8363586058155519,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
5700,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,0.7637963964502299,-0.20428898326117684,-2.363557608781076,-0.14592048355885345,-0.21665952703259012,0.6124886787675138,1
31261,Private,Some-college,Never-married,Craft-repair,Unmarried,White,0,United-States,-1.0690182012893654,0.3133600035596863,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
23933,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,1,United-States,2.3766732424610737,0.2541928105824677,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
12313,Private,Prof-school,Widowed,Prof-specialty,Unmarried,White,1,United-States,2.156735490732322,0.2344198831615782,1.9121379577022175,-0.14592048355885345,-0.21665952703259012,-1.9791838241936492,1
13795,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,0,United-States,0.17729572517355938,-0.32223492167164824,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,1
12797,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,0,United-States,0.9104215642693976,-0.005640699009240658,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,0
19018,Self-emp-not-inc,HS-grad,Divorced,Other-service,Unmarried,White,1,United-States,0.7637963964502299,0.4924248469975455,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
13440,Private,Some-college,Never-married,Sales,Own-child,Black,1,United-States,-1.2156433691085329,-0.06178558060779905,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
9380,Private,Some-college,Never-married,Tech-support,Unmarried,Black,1,United-States,0.030670557354391757,1.6017173405995722,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21465,?,Some-college,Married-civ-spouse,?,Wife,Black,1,United-States,-1.288955953018117,1.584587751343718,-0.03136002706291564,0.1391098578966114,-0.21665952703259012,-1.6552247613235038,1
10871,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,0.6904838125406461,0.28220840539970315,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
18523,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,1,United-States,-0.922393033470198,0.11087461551979598,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
20781,Private,Some-college,Never-married,Other-service,Not-in-family,White,0,United-States,-0.922393033470198,0.2236570438946254,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
4790,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,0,United-States,0.10398314126397556,-1.3323027536162837,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
306,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,0,United-States,-0.922393033470198,0.03947606207282736,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
26785,Private,11th,Divorced,Craft-repair,Not-in-family,White,0,United-States,0.2506083090831432,1.4387683330711205,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
6820,Private,10th,Never-married,Other-service,Own-child,White,0,United-States,-1.5822062886564523,-0.5588278989377974,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
30662,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,0,United-States,-1.0690182012893654,-1.5804354652373167,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
6374,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,1,United-States,-0.8490804495606141,-0.2847449965137853,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
3483,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,0,England,0.17729572517355938,-0.7196262334789268,1.523438360749191,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,0
505,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,0,United-States,-1.0690182012893654,1.8788983490449696,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
26237,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,0,United-States,0.9837341481789812,0.7933390529462145,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
1594,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,0,United-States,-0.04264202655519207,1.254066263080588,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-2.4651224184988667,1
12940,Private,HS-grad,Separated,Craft-repair,Unmarried,White,1,United-States,-0.04264202655519207,-0.6331350717993387,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
9611,Private,Some-college,Never-married,Other-service,Own-child,White,1,United-States,-1.4355811208372846,0.4035082567507567,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
28330,Private,HS-grad,Divorced,Protective-serv,Unmarried,White,1,United-States,-0.11595461046477587,-0.8898610010393212,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
2201,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,0,United-States,-0.7757678656510302,-0.06278985962390556,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
14517,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,0.32392089299272697,-1.4905714419564653,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
15793,Private,HS-grad,Never-married,Other-service,Own-child,Black,0,United-States,-0.1892671943743597,-1.0699680208146494,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.4403782755604586,1
28213,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.8490804495606141,-0.6927286096418854,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
3919,Private,Bachelors,Never-married,Transport-moving,Own-child,White,0,United-States,-0.9957056173797816,-1.5844146839803803,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
22203,Local-gov,10th,Never-married,Protective-serv,Own-child,White,1,United-States,-1.5088937047468685,-0.3562003959427977,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-2.789081481369013,1
17708,?,5th-6th,Married-civ-spouse,?,Wife,White,1,Mexico,0.5438586447214785,0.15707145026069552,-2.7522572057341024,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
5769,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,0,United-States,0.6904838125406461,2.923272731153017,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,0.7744682102025865,0
312,?,Some-college,Never-married,?,Own-child,Black,1,United-States,-1.4355811208372846,6.353198224057995,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.2502759327358222,1
5841,Private,Masters,Married-spouse-absent,Prof-specialty,Other-relative,White,0,?,0.8371089803598137,0.06077435667855791,1.523438360749191,-0.14592048355885345,-0.21665952703259012,1.58436586737795,1
11449,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,1,United-States,-0.5558301139222788,-0.2413051919020084,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.1974089784078496,1
21302,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,1,United-States,-0.6291426978318626,-0.8436357433073998,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.1974089784078496,0
17071,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,0,United-States,-1.288955953018117,0.8382473787607888,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
6671,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,1,United-States,-0.04264202655519207,1.9343421301983212,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,-0.35938850984292225,1
3572,?,HS-grad,Never-married,?,Own-child,White,1,United-States,-1.4355811208372846,-1.4443272355638628,-0.4200596240159423,-0.0030667969861620467,-0.21665952703259012,-2.3031428870637938,1
18957,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,1,United-States,-0.4092049461031112,-0.09493626246965456,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
12073,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,0,United-States,-0.48251753001269504,-0.5886151935287302,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
12609,?,10th,Never-married,?,Own-child,White,0,United-States,-1.5088937047468685,-0.3518516783164497,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
15114,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.8490804495606141,-0.3489146359108552,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
11944,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,0.2506083090831432,0.11124411440308044,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
10934,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,0,United-States,0.2506083090831432,-0.08065844664632897,0.35733956989011106,-0.14592048355885345,-0.21665952703259012,0.6124886787675138,1
4201,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,-0.3358923621935273,-0.6665794579017537,0.35733956989011106,-0.14592048355885345,3.932697154091713,0.7744682102025865,0
16134,Private,Masters,Never-married,Other-service,Not-in-family,White,1,United-States,2.3766732424610737,-0.08569879038754279,1.523438360749191,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
1688,Private,9th,Divorced,Other-service,Not-in-family,White,1,Canada,1.0570467320885653,-0.6848270181378021,-1.9748580118280492,-0.14592048355885345,-0.21665952703259012,-0.35938850984292225,1
14287,Local-gov,10th,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,1.2036718999077327,0.9207972190186758,-1.5861584148750223,-0.14592048355885345,-0.21665952703259012,0.3695193816149048,1
22072,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,0,United-States,-0.1892671943743597,-0.21954265510958704,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
1720,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,1,United-States,-0.5558301139222788,1.6820312388970713,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
4809,Private,Some-college,Never-married,Tech-support,Own-child,White,0,United-States,-0.4092049461031112,0.19063900265753864,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.6552247613235038,1
20974,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,0,United-States,-0.9957056173797816,-0.2725894306867603,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
21623,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,0,United-States,0.8371089803598137,-0.9497482431224274,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
22393,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Other,0,Mexico,1.4236096516364842,1.6649490212929199,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
4092,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,0,United-States,-0.8490804495606141,-0.5207600396291563,1.523438360749191,-0.14592048355885345,-0.21665952703259012,0.9364477416376592,1
5683,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,1,?,0.17729572517355938,-0.2506563559482077,1.1347387637961643,-0.14592048355885345,-0.21665952703259012,-0.8453271041481403,1
388,Private,Some-college,Never-married,Adm-clerical,Own-child,White,1,United-States,-1.4355811208372846,-1.5571001896083514,-0.03136002706291564,-0.14592048355885345,-0.21665952703259012,-1.9791838241936492,1
15312,Private,11th,Never-married,Other-service,Not-in-family,Black,0,United-States,-0.48251753001269504,-0.1428195280111858,-1.1974588179219956,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
14387,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,1,United-States,-1.0690182012893654,-0.5930302314674626,0.7460391668431378,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,0
9336,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,0,Ecuador,-0.2625797782839435,0.17364205402645294,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
17958,Self-emp-inc,HS-grad,Widowed,Sales,Unmarried,White,1,United-States,-0.4092049461031112,-0.5851570629544012,-0.4200596240159423,-0.14592048355885345,-0.21665952703259012,-0.03542944697277691,1
12771,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,0,United-States,-0.04264202655519207,-0.5978621399411826,-0.4200596240159423,-0.14592048355885345,5.255428679832893,-0.03542944697277691,1
