,0,1,2,3,4,5,output
67,vhigh,vhigh,4,4,med,med,0
68,vhigh,vhigh,4,4,med,high,0
69,vhigh,vhigh,4,4,big,low,0
70,vhigh,vhigh,4,4,big,med,0
71,vhigh,vhigh,4,4,big,high,0
72,vhigh,vhigh,4,more,small,low,0
73,vhigh,vhigh,4,more,small,med,0
74,vhigh,vhigh,4,more,small,high,0
75,vhigh,vhigh,4,more,med,low,0
76,vhigh,vhigh,4,more,med,med,0
77,vhigh,vhigh,4,more,med,high,0
78,vhigh,vhigh,4,more,big,low,0
79,vhigh,vhigh,4,more,big,med,0
80,vhigh,vhigh,4,more,big,high,0
81,vhigh,vhigh,5more,2,small,low,0
82,vhigh,vhigh,5more,2,small,med,0
83,vhigh,vhigh,5more,2,small,high,0
84,vhigh,vhigh,5more,2,med,low,0
85,vhigh,vhigh,5more,2,med,med,0
86,vhigh,vhigh,5more,2,med,high,0
87,vhigh,vhigh,5more,2,big,low,0
88,vhigh,vhigh,5more,2,big,med,0
89,vhigh,vhigh,5more,2,big,high,0
90,vhigh,vhigh,5more,4,small,low,0
91,vhigh,vhigh,5more,4,small,med,0
92,vhigh,vhigh,5more,4,small,high,0
93,vhigh,vhigh,5more,4,med,low,0
94,vhigh,vhigh,5more,4,med,med,0
95,vhigh,vhigh,5more,4,med,high,0
96,vhigh,vhigh,5more,4,big,low,0
97,vhigh,vhigh,5more,4,big,med,0
98,vhigh,vhigh,5more,4,big,high,0
99,vhigh,vhigh,5more,more,small,low,0
100,vhigh,vhigh,5more,more,small,med,0
101,vhigh,vhigh,5more,more,small,high,0
102,vhigh,vhigh,5more,more,med,low,0
103,vhigh,vhigh,5more,more,med,med,0
104,vhigh,vhigh,5more,more,med,high,0
105,vhigh,vhigh,5more,more,big,low,0
106,vhigh,vhigh,5more,more,big,med,0
107,vhigh,vhigh,5more,more,big,high,0
108,vhigh,high,2,2,small,low,0
109,vhigh,high,2,2,small,med,0
110,vhigh,high,2,2,small,high,0
111,vhigh,high,2,2,med,low,0
112,vhigh,high,2,2,med,med,0
113,vhigh,high,2,2,med,high,0
114,vhigh,high,2,2,big,low,0
115,vhigh,high,2,2,big,med,0
116,vhigh,high,2,2,big,high,0
117,vhigh,high,2,4,small,low,0
118,vhigh,high,2,4,small,med,0
119,vhigh,high,2,4,small,high,0
120,vhigh,high,2,4,med,low,0
121,vhigh,high,2,4,med,med,0
122,vhigh,high,2,4,med,high,0
123,vhigh,high,2,4,big,low,0
124,vhigh,high,2,4,big,med,0
125,vhigh,high,2,4,big,high,0
126,vhigh,high,2,more,small,low,0
127,vhigh,high,2,more,small,med,0
128,vhigh,high,2,more,small,high,0
129,vhigh,high,2,more,med,low,0
130,vhigh,high,2,more,med,med,0
131,vhigh,high,2,more,med,high,0
132,vhigh,high,2,more,big,low,0
133,vhigh,high,2,more,big,med,0
134,vhigh,high,2,more,big,high,0
135,vhigh,high,3,2,small,low,0
136,vhigh,high,3,2,small,med,0
137,vhigh,high,3,2,small,high,0
138,vhigh,high,3,2,med,low,0
139,vhigh,high,3,2,med,med,0
140,vhigh,high,3,2,med,high,0
141,vhigh,high,3,2,big,low,0
142,vhigh,high,3,2,big,med,0
143,vhigh,high,3,2,big,high,0
144,vhigh,high,3,4,small,low,0
145,vhigh,high,3,4,small,med,0
146,vhigh,high,3,4,small,high,0
147,vhigh,high,3,4,med,low,0
148,vhigh,high,3,4,med,med,0
149,vhigh,high,3,4,med,high,0
150,vhigh,high,3,4,big,low,0
151,vhigh,high,3,4,big,med,0
152,vhigh,high,3,4,big,high,0
153,vhigh,high,3,more,small,low,0
154,vhigh,high,3,more,small,med,0
155,vhigh,high,3,more,small,high,0
156,vhigh,high,3,more,med,low,0
157,vhigh,high,3,more,med,med,0
158,vhigh,high,3,more,med,high,0
159,vhigh,high,3,more,big,low,0
160,vhigh,high,3,more,big,med,0
161,vhigh,high,3,more,big,high,0
162,vhigh,high,4,2,small,low,0
163,vhigh,high,4,2,small,med,0
164,vhigh,high,4,2,small,high,0
165,vhigh,high,4,2,med,low,0
166,vhigh,high,4,2,med,med,0
167,vhigh,high,4,2,med,high,0
168,vhigh,high,4,2,big,low,0
169,vhigh,high,4,2,big,med,0
170,vhigh,high,4,2,big,high,0
171,vhigh,high,4,4,small,low,0
172,vhigh,high,4,4,small,med,0
173,vhigh,high,4,4,small,high,0
174,vhigh,high,4,4,med,low,0
175,vhigh,high,4,4,med,med,0
176,vhigh,high,4,4,med,high,0
177,vhigh,high,4,4,big,low,0
178,vhigh,high,4,4,big,med,0
179,vhigh,high,4,4,big,high,0
180,vhigh,high,4,more,small,low,0
181,vhigh,high,4,more,small,med,0
182,vhigh,high,4,more,small,high,0
183,vhigh,high,4,more,med,low,0
184,vhigh,high,4,more,med,med,0
185,vhigh,high,4,more,med,high,0
186,vhigh,high,4,more,big,low,0
187,vhigh,high,4,more,big,med,0
188,vhigh,high,4,more,big,high,0
189,vhigh,high,5more,2,small,low,0
190,vhigh,high,5more,2,small,med,0
191,vhigh,high,5more,2,small,high,0
192,vhigh,high,5more,2,med,low,0
193,vhigh,high,5more,2,med,med,0
194,vhigh,high,5more,2,med,high,0
195,vhigh,high,5more,2,big,low,0
196,vhigh,high,5more,2,big,med,0
197,vhigh,high,5more,2,big,high,0
198,vhigh,high,5more,4,small,low,0
199,vhigh,high,5more,4,small,med,0
200,vhigh,high,5more,4,small,high,0
201,vhigh,high,5more,4,med,low,0
202,vhigh,high,5more,4,med,med,0
203,vhigh,high,5more,4,med,high,0
204,vhigh,high,5more,4,big,low,0
205,vhigh,high,5more,4,big,med,0
206,vhigh,high,5more,4,big,high,0
207,vhigh,high,5more,more,small,low,0
208,vhigh,high,5more,more,small,med,0
209,vhigh,high,5more,more,small,high,0
210,vhigh,high,5more,more,med,low,0
211,vhigh,high,5more,more,med,med,0
212,vhigh,high,5more,more,med,high,0
213,vhigh,high,5more,more,big,low,0
214,vhigh,high,5more,more,big,med,0
215,vhigh,high,5more,more,big,high,0
216,vhigh,med,2,2,small,low,0
217,vhigh,med,2,2,small,med,0
218,vhigh,med,2,2,small,high,0
219,vhigh,med,2,2,med,low,0
220,vhigh,med,2,2,med,med,0
221,vhigh,med,2,2,med,high,0
222,vhigh,med,2,2,big,low,0
223,vhigh,med,2,2,big,med,0
224,vhigh,med,2,2,big,high,0
225,vhigh,med,2,4,small,low,0
226,vhigh,med,2,4,small,med,0
227,vhigh,med,2,4,small,high,1
228,vhigh,med,2,4,med,low,0
229,vhigh,med,2,4,med,med,0
230,vhigh,med,2,4,med,high,1
231,vhigh,med,2,4,big,low,0
232,vhigh,med,2,4,big,med,1
233,vhigh,med,2,4,big,high,1
234,vhigh,med,2,more,small,low,0
235,vhigh,med,2,more,small,med,0
236,vhigh,med,2,more,small,high,0
237,vhigh,med,2,more,med,low,0
238,vhigh,med,2,more,med,med,0
239,vhigh,med,2,more,med,high,1
240,vhigh,med,2,more,big,low,0
241,vhigh,med,2,more,big,med,1
242,vhigh,med,2,more,big,high,1
243,vhigh,med,3,2,small,low,0
244,vhigh,med,3,2,small,med,0
245,vhigh,med,3,2,small,high,0
246,vhigh,med,3,2,med,low,0
247,vhigh,med,3,2,med,med,0
248,vhigh,med,3,2,med,high,0
249,vhigh,med,3,2,big,low,0
250,vhigh,med,3,2,big,med,0
251,vhigh,med,3,2,big,high,0
252,vhigh,med,3,4,small,low,0
253,vhigh,med,3,4,small,med,0
254,vhigh,med,3,4,small,high,1
255,vhigh,med,3,4,med,low,0
256,vhigh,med,3,4,med,med,0
257,vhigh,med,3,4,med,high,1
258,vhigh,med,3,4,big,low,0
259,vhigh,med,3,4,big,med,1
260,vhigh,med,3,4,big,high,1
261,vhigh,med,3,more,small,low,0
262,vhigh,med,3,more,small,med,0
263,vhigh,med,3,more,small,high,1
264,vhigh,med,3,more,med,low,0
265,vhigh,med,3,more,med,med,1
266,vhigh,med,3,more,med,high,1
267,vhigh,med,3,more,big,low,0
268,vhigh,med,3,more,big,med,1
269,vhigh,med,3,more,big,high,1
270,vhigh,med,4,2,small,low,0
271,vhigh,med,4,2,small,med,0
272,vhigh,med,4,2,small,high,0
273,vhigh,med,4,2,med,low,0
274,vhigh,med,4,2,med,med,0
275,vhigh,med,4,2,med,high,0
276,vhigh,med,4,2,big,low,0
277,vhigh,med,4,2,big,med,0
278,vhigh,med,4,2,big,high,0
279,vhigh,med,4,4,small,low,0
280,vhigh,med,4,4,small,med,0
281,vhigh,med,4,4,small,high,1
282,vhigh,med,4,4,med,low,0
283,vhigh,med,4,4,med,med,1
284,vhigh,med,4,4,med,high,1
285,vhigh,med,4,4,big,low,0
286,vhigh,med,4,4,big,med,1
287,vhigh,med,4,4,big,high,1
288,vhigh,med,4,more,small,low,0
289,vhigh,med,4,more,small,med,0
290,vhigh,med,4,more,small,high,1
291,vhigh,med,4,more,med,low,0
292,vhigh,med,4,more,med,med,1
293,vhigh,med,4,more,med,high,1
294,vhigh,med,4,more,big,low,0
295,vhigh,med,4,more,big,med,1
296,vhigh,med,4,more,big,high,1
297,vhigh,med,5more,2,small,low,0
298,vhigh,med,5more,2,small,med,0
299,vhigh,med,5more,2,small,high,0
300,vhigh,med,5more,2,med,low,0
301,vhigh,med,5more,2,med,med,0
302,vhigh,med,5more,2,med,high,0
303,vhigh,med,5more,2,big,low,0
304,vhigh,med,5more,2,big,med,0
305,vhigh,med,5more,2,big,high,0
306,vhigh,med,5more,4,small,low,0
307,vhigh,med,5more,4,small,med,0
308,vhigh,med,5more,4,small,high,1
309,vhigh,med,5more,4,med,low,0
310,vhigh,med,5more,4,med,med,1
311,vhigh,med,5more,4,med,high,1
312,vhigh,med,5more,4,big,low,0
313,vhigh,med,5more,4,big,med,1
314,vhigh,med,5more,4,big,high,1
315,vhigh,med,5more,more,small,low,0
316,vhigh,med,5more,more,small,med,0
317,vhigh,med,5more,more,small,high,1
318,vhigh,med,5more,more,med,low,0
319,vhigh,med,5more,more,med,med,1
320,vhigh,med,5more,more,med,high,1
321,vhigh,med,5more,more,big,low,0
322,vhigh,med,5more,more,big,med,1
323,vhigh,med,5more,more,big,high,1
324,vhigh,low,2,2,small,low,0
325,vhigh,low,2,2,small,med,0
326,vhigh,low,2,2,small,high,0
327,vhigh,low,2,2,med,low,0
328,vhigh,low,2,2,med,med,0
329,vhigh,low,2,2,med,high,0
330,vhigh,low,2,2,big,low,0
331,vhigh,low,2,2,big,med,0
332,vhigh,low,2,2,big,high,0
333,vhigh,low,2,4,small,low,0
334,vhigh,low,2,4,small,med,0
335,vhigh,low,2,4,small,high,1
336,vhigh,low,2,4,med,low,0
337,vhigh,low,2,4,med,med,0
338,vhigh,low,2,4,med,high,1
339,vhigh,low,2,4,big,low,0
340,vhigh,low,2,4,big,med,1
341,vhigh,low,2,4,big,high,1
342,vhigh,low,2,more,small,low,0
343,vhigh,low,2,more,small,med,0
344,vhigh,low,2,more,small,high,0
345,vhigh,low,2,more,med,low,0
346,vhigh,low,2,more,med,med,0
347,vhigh,low,2,more,med,high,1
348,vhigh,low,2,more,big,low,0
349,vhigh,low,2,more,big,med,1
350,vhigh,low,2,more,big,high,1
351,vhigh,low,3,2,small,low,0
352,vhigh,low,3,2,small,med,0
353,vhigh,low,3,2,small,high,0
354,vhigh,low,3,2,med,low,0
355,vhigh,low,3,2,med,med,0
356,vhigh,low,3,2,med,high,0
357,vhigh,low,3,2,big,low,0
358,vhigh,low,3,2,big,med,0
359,vhigh,low,3,2,big,high,0
360,vhigh,low,3,4,small,low,0
361,vhigh,low,3,4,small,med,0
362,vhigh,low,3,4,small,high,1
363,vhigh,low,3,4,med,low,0
364,vhigh,low,3,4,med,med,0
365,vhigh,low,3,4,med,high,1
366,vhigh,low,3,4,big,low,0
367,vhigh,low,3,4,big,med,1
368,vhigh,low,3,4,big,high,1
369,vhigh,low,3,more,small,low,0
370,vhigh,low,3,more,small,med,0
371,vhigh,low,3,more,small,high,1
372,vhigh,low,3,more,med,low,0
373,vhigh,low,3,more,med,med,1
374,vhigh,low,3,more,med,high,1
375,vhigh,low,3,more,big,low,0
376,vhigh,low,3,more,big,med,1
377,vhigh,low,3,more,big,high,1
378,vhigh,low,4,2,small,low,0
379,vhigh,low,4,2,small,med,0
380,vhigh,low,4,2,small,high,0
381,vhigh,low,4,2,med,low,0
382,vhigh,low,4,2,med,med,0
383,vhigh,low,4,2,med,high,0
384,vhigh,low,4,2,big,low,0
385,vhigh,low,4,2,big,med,0
386,vhigh,low,4,2,big,high,0
387,vhigh,low,4,4,small,low,0
388,vhigh,low,4,4,small,med,0
389,vhigh,low,4,4,small,high,1
390,vhigh,low,4,4,med,low,0
391,vhigh,low,4,4,med,med,1
392,vhigh,low,4,4,med,high,1
393,vhigh,low,4,4,big,low,0
394,vhigh,low,4,4,big,med,1
395,vhigh,low,4,4,big,high,1
396,vhigh,low,4,more,small,low,0
397,vhigh,low,4,more,small,med,0
398,vhigh,low,4,more,small,high,1
399,vhigh,low,4,more,med,low,0
400,vhigh,low,4,more,med,med,1
401,vhigh,low,4,more,med,high,1
402,vhigh,low,4,more,big,low,0
403,vhigh,low,4,more,big,med,1
404,vhigh,low,4,more,big,high,1
405,vhigh,low,5more,2,small,low,0
406,vhigh,low,5more,2,small,med,0
407,vhigh,low,5more,2,small,high,0
408,vhigh,low,5more,2,med,low,0
409,vhigh,low,5more,2,med,med,0
410,vhigh,low,5more,2,med,high,0
411,vhigh,low,5more,2,big,low,0
412,vhigh,low,5more,2,big,med,0
413,vhigh,low,5more,2,big,high,0
414,vhigh,low,5more,4,small,low,0
415,vhigh,low,5more,4,small,med,0
416,vhigh,low,5more,4,small,high,1
417,vhigh,low,5more,4,med,low,0
418,vhigh,low,5more,4,med,med,1
419,vhigh,low,5more,4,med,high,1
420,vhigh,low,5more,4,big,low,0
421,vhigh,low,5more,4,big,med,1
422,vhigh,low,5more,4,big,high,1
423,vhigh,low,5more,more,small,low,0
424,vhigh,low,5more,more,small,med,0
425,vhigh,low,5more,more,small,high,1
426,vhigh,low,5more,more,med,low,0
427,vhigh,low,5more,more,med,med,1
428,vhigh,low,5more,more,med,high,1
429,vhigh,low,5more,more,big,low,0
430,vhigh,low,5more,more,big,med,1
431,vhigh,low,5more,more,big,high,1
432,high,vhigh,2,2,small,low,0
433,high,vhigh,2,2,small,med,0
434,high,vhigh,2,2,small,high,0
435,high,vhigh,2,2,med,low,0
436,high,vhigh,2,2,med,med,0
437,high,vhigh,2,2,med,high,0
438,high,vhigh,2,2,big,low,0
439,high,vhigh,2,2,big,med,0
440,high,vhigh,2,2,big,high,0
441,high,vhigh,2,4,small,low,0
442,high,vhigh,2,4,small,med,0
443,high,vhigh,2,4,small,high,0
444,high,vhigh,2,4,med,low,0
445,high,vhigh,2,4,med,med,0
446,high,vhigh,2,4,med,high,0
447,high,vhigh,2,4,big,low,0
448,high,vhigh,2,4,big,med,0
449,high,vhigh,2,4,big,high,0
450,high,vhigh,2,more,small,low,0
451,high,vhigh,2,more,small,med,0
452,high,vhigh,2,more,small,high,0
453,high,vhigh,2,more,med,low,0
454,high,vhigh,2,more,med,med,0
455,high,vhigh,2,more,med,high,0
456,high,vhigh,2,more,big,low,0
457,high,vhigh,2,more,big,med,0
458,high,vhigh,2,more,big,high,0
459,high,vhigh,3,2,small,low,0
460,high,vhigh,3,2,small,med,0
461,high,vhigh,3,2,small,high,0
462,high,vhigh,3,2,med,low,0
463,high,vhigh,3,2,med,med,0
464,high,vhigh,3,2,med,high,0
465,high,vhigh,3,2,big,low,0
466,high,vhigh,3,2,big,med,0
467,high,vhigh,3,2,big,high,0
468,high,vhigh,3,4,small,low,0
469,high,vhigh,3,4,small,med,0
470,high,vhigh,3,4,small,high,0
471,high,vhigh,3,4,med,low,0
472,high,vhigh,3,4,med,med,0
473,high,vhigh,3,4,med,high,0
474,high,vhigh,3,4,big,low,0
475,high,vhigh,3,4,big,med,0
476,high,vhigh,3,4,big,high,0
477,high,vhigh,3,more,small,low,0
478,high,vhigh,3,more,small,med,0
479,high,vhigh,3,more,small,high,0
480,high,vhigh,3,more,med,low,0
481,high,vhigh,3,more,med,med,0
482,high,vhigh,3,more,med,high,0
483,high,vhigh,3,more,big,low,0
484,high,vhigh,3,more,big,med,0
485,high,vhigh,3,more,big,high,0
486,high,vhigh,4,2,small,low,0
487,high,vhigh,4,2,small,med,0
488,high,vhigh,4,2,small,high,0
489,high,vhigh,4,2,med,low,0
490,high,vhigh,4,2,med,med,0
491,high,vhigh,4,2,med,high,0
492,high,vhigh,4,2,big,low,0
493,high,vhigh,4,2,big,med,0
494,high,vhigh,4,2,big,high,0
495,high,vhigh,4,4,small,low,0
496,high,vhigh,4,4,small,med,0
497,high,vhigh,4,4,small,high,0
498,high,vhigh,4,4,med,low,0
499,high,vhigh,4,4,med,med,0
500,high,vhigh,4,4,med,high,0
501,high,vhigh,4,4,big,low,0
502,high,vhigh,4,4,big,med,0
503,high,vhigh,4,4,big,high,0
504,high,vhigh,4,more,small,low,0
505,high,vhigh,4,more,small,med,0
506,high,vhigh,4,more,small,high,0
507,high,vhigh,4,more,med,low,0
508,high,vhigh,4,more,med,med,0
509,high,vhigh,4,more,med,high,0
510,high,vhigh,4,more,big,low,0
511,high,vhigh,4,more,big,med,0
512,high,vhigh,4,more,big,high,0
513,high,vhigh,5more,2,small,low,0
514,high,vhigh,5more,2,small,med,0
515,high,vhigh,5more,2,small,high,0
516,high,vhigh,5more,2,med,low,0
517,high,vhigh,5more,2,med,med,0
518,high,vhigh,5more,2,med,high,0
519,high,vhigh,5more,2,big,low,0
520,high,vhigh,5more,2,big,med,0
521,high,vhigh,5more,2,big,high,0
522,high,vhigh,5more,4,small,low,0
523,high,vhigh,5more,4,small,med,0
524,high,vhigh,5more,4,small,high,0
525,high,vhigh,5more,4,med,low,0
526,high,vhigh,5more,4,med,med,0
527,high,vhigh,5more,4,med,high,0
528,high,vhigh,5more,4,big,low,0
529,high,vhigh,5more,4,big,med,0
530,high,vhigh,5more,4,big,high,0
531,high,vhigh,5more,more,small,low,0
532,high,vhigh,5more,more,small,med,0
533,high,vhigh,5more,more,small,high,0
534,high,vhigh,5more,more,med,low,0
535,high,vhigh,5more,more,med,med,0
536,high,vhigh,5more,more,med,high,0
537,high,vhigh,5more,more,big,low,0
538,high,vhigh,5more,more,big,med,0
539,high,vhigh,5more,more,big,high,0
540,high,high,2,2,small,low,0
541,high,high,2,2,small,med,0
542,high,high,2,2,small,high,0
543,high,high,2,2,med,low,0
544,high,high,2,2,med,med,0
545,high,high,2,2,med,high,0
546,high,high,2,2,big,low,0
547,high,high,2,2,big,med,0
548,high,high,2,2,big,high,0
549,high,high,2,4,small,low,0
550,high,high,2,4,small,med,0
551,high,high,2,4,small,high,1
552,high,high,2,4,med,low,0
553,high,high,2,4,med,med,0
554,high,high,2,4,med,high,1
555,high,high,2,4,big,low,0
556,high,high,2,4,big,med,1
557,high,high,2,4,big,high,1
558,high,high,2,more,small,low,0
559,high,high,2,more,small,med,0
560,high,high,2,more,small,high,0
561,high,high,2,more,med,low,0
562,high,high,2,more,med,med,0
563,high,high,2,more,med,high,1
564,high,high,2,more,big,low,0
565,high,high,2,more,big,med,1
566,high,high,2,more,big,high,1
567,high,high,3,2,small,low,0
568,high,high,3,2,small,med,0
569,high,high,3,2,small,high,0
570,high,high,3,2,med,low,0
571,high,high,3,2,med,med,0
572,high,high,3,2,med,high,0
573,high,high,3,2,big,low,0
574,high,high,3,2,big,med,0
575,high,high,3,2,big,high,0
576,high,high,3,4,small,low,0
577,high,high,3,4,small,med,0
578,high,high,3,4,small,high,1
579,high,high,3,4,med,low,0
580,high,high,3,4,med,med,0
581,high,high,3,4,med,high,1
582,high,high,3,4,big,low,0
583,high,high,3,4,big,med,1
584,high,high,3,4,big,high,1
585,high,high,3,more,small,low,0
586,high,high,3,more,small,med,0
587,high,high,3,more,small,high,1
588,high,high,3,more,med,low,0
589,high,high,3,more,med,med,1
590,high,high,3,more,med,high,1
591,high,high,3,more,big,low,0
592,high,high,3,more,big,med,1
593,high,high,3,more,big,high,1
594,high,high,4,2,small,low,0
595,high,high,4,2,small,med,0
596,high,high,4,2,small,high,0
597,high,high,4,2,med,low,0
598,high,high,4,2,med,med,0
599,high,high,4,2,med,high,0
600,high,high,4,2,big,low,0
601,high,high,4,2,big,med,0
602,high,high,4,2,big,high,0
603,high,high,4,4,small,low,0
604,high,high,4,4,small,med,0
605,high,high,4,4,small,high,1
606,high,high,4,4,med,low,0
607,high,high,4,4,med,med,1
608,high,high,4,4,med,high,1
609,high,high,4,4,big,low,0
610,high,high,4,4,big,med,1
611,high,high,4,4,big,high,1
612,high,high,4,more,small,low,0
613,high,high,4,more,small,med,0
614,high,high,4,more,small,high,1
615,high,high,4,more,med,low,0
616,high,high,4,more,med,med,1
617,high,high,4,more,med,high,1
618,high,high,4,more,big,low,0
619,high,high,4,more,big,med,1
620,high,high,4,more,big,high,1
621,high,high,5more,2,small,low,0
622,high,high,5more,2,small,med,0
623,high,high,5more,2,small,high,0
624,high,high,5more,2,med,low,0
625,high,high,5more,2,med,med,0
626,high,high,5more,2,med,high,0
627,high,high,5more,2,big,low,0
628,high,high,5more,2,big,med,0
629,high,high,5more,2,big,high,0
630,high,high,5more,4,small,low,0
631,high,high,5more,4,small,med,0
632,high,high,5more,4,small,high,1
633,high,high,5more,4,med,low,0
634,high,high,5more,4,med,med,1
635,high,high,5more,4,med,high,1
636,high,high,5more,4,big,low,0
637,high,high,5more,4,big,med,1
638,high,high,5more,4,big,high,1
639,high,high,5more,more,small,low,0
640,high,high,5more,more,small,med,0
641,high,high,5more,more,small,high,1
642,high,high,5more,more,med,low,0
643,high,high,5more,more,med,med,1
644,high,high,5more,more,med,high,1
645,high,high,5more,more,big,low,0
646,high,high,5more,more,big,med,1
647,high,high,5more,more,big,high,1
648,high,med,2,2,small,low,0
649,high,med,2,2,small,med,0
650,high,med,2,2,small,high,0
651,high,med,2,2,med,low,0
652,high,med,2,2,med,med,0
653,high,med,2,2,med,high,0
654,high,med,2,2,big,low,0
655,high,med,2,2,big,med,0
656,high,med,2,2,big,high,0
657,high,med,2,4,small,low,0
658,high,med,2,4,small,med,0
659,high,med,2,4,small,high,1
660,high,med,2,4,med,low,0
661,high,med,2,4,med,med,0
662,high,med,2,4,med,high,1
663,high,med,2,4,big,low,0
664,high,med,2,4,big,med,1
665,high,med,2,4,big,high,1
666,high,med,2,more,small,low,0
667,high,med,2,more,small,med,0
668,high,med,2,more,small,high,0
669,high,med,2,more,med,low,0
670,high,med,2,more,med,med,0
671,high,med,2,more,med,high,1
672,high,med,2,more,big,low,0
673,high,med,2,more,big,med,1
674,high,med,2,more,big,high,1
675,high,med,3,2,small,low,0
676,high,med,3,2,small,med,0
677,high,med,3,2,small,high,0
678,high,med,3,2,med,low,0
679,high,med,3,2,med,med,0
680,high,med,3,2,med,high,0
681,high,med,3,2,big,low,0
682,high,med,3,2,big,med,0
683,high,med,3,2,big,high,0
684,high,med,3,4,small,low,0
685,high,med,3,4,small,med,0
686,high,med,3,4,small,high,1
687,high,med,3,4,med,low,0
688,high,med,3,4,med,med,0
689,high,med,3,4,med,high,1
690,high,med,3,4,big,low,0
691,high,med,3,4,big,med,1
692,high,med,3,4,big,high,1
693,high,med,3,more,small,low,0
694,high,med,3,more,small,med,0
695,high,med,3,more,small,high,1
696,high,med,3,more,med,low,0
697,high,med,3,more,med,med,1
698,high,med,3,more,med,high,1
699,high,med,3,more,big,low,0
700,high,med,3,more,big,med,1
701,high,med,3,more,big,high,1
702,high,med,4,2,small,low,0
703,high,med,4,2,small,med,0
704,high,med,4,2,small,high,0
705,high,med,4,2,med,low,0
706,high,med,4,2,med,med,0
707,high,med,4,2,med,high,0
708,high,med,4,2,big,low,0
709,high,med,4,2,big,med,0
710,high,med,4,2,big,high,0
711,high,med,4,4,small,low,0
712,high,med,4,4,small,med,0
713,high,med,4,4,small,high,1
714,high,med,4,4,med,low,0
715,high,med,4,4,med,med,1
716,high,med,4,4,med,high,1
717,high,med,4,4,big,low,0
718,high,med,4,4,big,med,1
719,high,med,4,4,big,high,1
720,high,med,4,more,small,low,0
721,high,med,4,more,small,med,0
722,high,med,4,more,small,high,1
723,high,med,4,more,med,low,0
724,high,med,4,more,med,med,1
725,high,med,4,more,med,high,1
726,high,med,4,more,big,low,0
727,high,med,4,more,big,med,1
728,high,med,4,more,big,high,1
729,high,med,5more,2,small,low,0
730,high,med,5more,2,small,med,0
731,high,med,5more,2,small,high,0
732,high,med,5more,2,med,low,0
733,high,med,5more,2,med,med,0
734,high,med,5more,2,med,high,0
735,high,med,5more,2,big,low,0
736,high,med,5more,2,big,med,0
737,high,med,5more,2,big,high,0
738,high,med,5more,4,small,low,0
739,high,med,5more,4,small,med,0
