,0,1,2,3,4,5,output
63,a,1,e,4,e,3,0
64,a,1,e,4,e,5,0
65,a,1,e,4,f,3,0
66,a,1,e,4,f,4,0
67,a,1,e,4,f,5,0
68,a,1,e,5,d,4,0
69,a,1,e,5,e,4,0
70,a,1,e,5,f,4,0
71,a,1,e,5,f,5,0
72,a,1,e,5,f,6,0
73,a,1,e,6,f,5,0
74,a,1,f,1,e,1,0
75,a,1,f,1,e,2,0
76,a,1,f,1,f,2,0
77,a,1,f,1,g,1,0
78,a,1,f,1,g,2,0
79,a,1,f,2,e,1,0
80,a,1,f,2,e,2,0
81,a,1,f,2,e,3,0
82,a,1,f,2,f,1,0
83,a,1,f,2,f,3,0
84,a,1,f,2,g,1,0
85,a,1,f,2,g,2,0
86,a,1,f,2,g,3,0
87,a,1,f,3,e,2,0
88,a,1,f,3,e,3,0
89,a,1,f,3,e,4,0
90,a,1,f,3,f,2,0
91,a,1,f,3,f,4,0
92,a,1,f,3,g,2,0
93,a,1,f,3,g,3,0
94,a,1,f,3,g,4,0
95,a,1,f,4,e,3,0
96,a,1,f,4,e,4,0
97,a,1,f,4,e,5,0
98,a,1,f,4,f,3,0
99,a,1,f,4,f,5,0
100,a,1,f,4,g,3,0
101,a,1,f,4,g,4,0
102,a,1,f,4,g,5,0
103,a,1,f,5,e,4,0
104,a,1,f,5,e,5,0
105,a,1,f,5,f,4,0
106,a,1,f,5,f,6,0
107,a,1,f,5,g,4,0
108,a,1,f,5,g,5,0
109,a,1,f,5,g,6,0
110,a,1,f,6,e,5,0
111,a,1,f,6,f,5,0
112,a,1,f,6,g,5,0
113,a,1,f,6,g,6,0
114,a,1,f,6,g,7,0
115,a,1,f,7,g,6,0
116,a,1,g,1,f,1,0
117,a,1,g,1,f,2,0
118,a,1,g,1,g,2,0
119,a,1,g,1,h,1,0
120,a,1,g,1,h,2,0
121,a,1,g,2,f,1,0
122,a,1,g,2,f,2,0
123,a,1,g,2,f,3,0
124,a,1,g,2,g,1,0
125,a,1,g,2,g,3,0
126,a,1,g,2,h,1,0
127,a,1,g,2,h,2,0
128,a,1,g,2,h,3,0
129,a,1,g,3,f,2,0
130,a,1,g,3,f,3,0
131,a,1,g,3,f,4,0
132,a,1,g,3,g,2,0
133,a,1,g,3,g,4,0
134,a,1,g,3,h,2,0
135,a,1,g,3,h,3,0
136,a,1,g,3,h,4,0
137,a,1,g,4,f,3,0
138,a,1,g,4,f,4,0
139,a,1,g,4,f,5,0
140,a,1,g,4,g,3,0
141,a,1,g,4,g,5,0
142,a,1,g,4,h,3,0
143,a,1,g,4,h,4,0
144,a,1,g,4,h,5,0
145,a,1,g,5,f,4,0
146,a,1,g,5,f,5,0
147,a,1,g,5,f,6,0
148,a,1,g,5,g,4,0
149,a,1,g,5,g,6,0
150,a,1,g,5,h,4,0
151,a,1,g,5,h,5,0
152,a,1,g,5,h,6,0
153,a,1,g,6,f,5,0
154,a,1,g,6,f,6,0
155,a,1,g,6,g,5,0
156,a,1,g,6,g,7,0
157,a,1,g,6,h,5,0
158,a,1,g,6,h,6,0
159,a,1,g,6,h,7,0
160,a,1,g,7,f,6,0
161,a,1,g,7,g,6,0
162,a,1,g,7,h,6,0
163,a,1,g,7,h,7,0
164,a,1,g,7,h,8,0
165,a,1,g,8,h,7,0
166,a,1,h,1,g,1,0
167,a,1,h,1,g,2,0
168,a,1,h,1,h,2,0
169,a,1,h,2,g,1,0
170,a,1,h,2,g,2,0
171,a,1,h,2,g,3,0
172,a,1,h,2,h,1,0
173,a,1,h,2,h,3,0
174,a,1,h,3,g,2,0
175,a,1,h,3,g,3,0
176,a,1,h,3,g,4,0
177,a,1,h,3,h,2,0
178,a,1,h,3,h,4,0
179,a,1,h,4,g,3,0
180,a,1,h,4,g,4,0
181,a,1,h,4,g,5,0
182,a,1,h,4,h,3,0
183,a,1,h,4,h,5,0
184,a,1,h,5,g,4,0
185,a,1,h,5,g,5,0
186,a,1,h,5,g,6,0
187,a,1,h,5,h,4,0
188,a,1,h,5,h,6,0
189,a,1,h,6,g,5,0
190,a,1,h,6,g,6,0
191,a,1,h,6,g,7,0
192,a,1,h,6,h,5,0
193,a,1,h,6,h,7,0
194,a,1,h,7,g,6,0
195,a,1,h,7,g,7,0
196,a,1,h,7,h,6,0
197,a,1,h,7,h,8,0
198,a,1,h,8,g,7,0
199,a,1,h,8,h,7,0
200,b,1,a,3,a,4,0
201,b,1,a,3,b,3,0
202,b,1,a,3,b,4,0
203,b,1,a,4,a,3,0
204,b,1,a,4,a,5,0
205,b,1,a,4,b,3,0
206,b,1,a,4,b,4,0
207,b,1,a,4,b,5,0
208,b,1,a,5,a,4,0
209,b,1,a,5,a,6,0
210,b,1,a,5,b,4,0
211,b,1,a,5,b,5,0
212,b,1,a,5,b,6,0
213,b,1,a,6,a,5,0
214,b,1,a,6,a,7,0
215,b,1,a,6,b,5,0
216,b,1,a,6,b,6,0
217,b,1,a,6,b,7,0
218,b,1,a,7,a,6,0
219,b,1,a,7,a,8,0
220,b,1,a,7,b,6,0
221,b,1,a,7,b,7,0
222,b,1,a,7,b,8,0
223,b,1,a,8,a,7,0
224,b,1,a,8,b,7,0
225,b,1,a,8,b,8,0
226,b,1,b,3,a,3,0
227,b,1,b,3,a,4,0
228,b,1,b,3,b,4,0
229,b,1,b,3,c,3,0
230,b,1,b,3,c,4,0
231,b,1,b,4,a,3,0
232,b,1,b,4,a,4,0
233,b,1,b,4,a,5,0
234,b,1,b,4,b,3,0
235,b,1,b,4,b,5,0
236,b,1,b,4,c,3,0
237,b,1,b,4,c,4,0
238,b,1,b,4,c,5,0
239,b,1,b,5,a,4,0
240,b,1,b,5,a,5,0
241,b,1,b,5,a,6,0
242,b,1,b,5,b,4,0
243,b,1,b,5,b,6,0
244,b,1,b,5,c,4,0
245,b,1,b,5,c,5,0
246,b,1,b,5,c,6,0
247,b,1,b,6,a,5,0
248,b,1,b,6,a,6,0
249,b,1,b,6,a,7,0
250,b,1,b,6,b,5,0
251,b,1,b,6,b,7,0
252,b,1,b,6,c,5,0
253,b,1,b,6,c,6,0
254,b,1,b,6,c,7,0
255,b,1,b,7,a,6,0
256,b,1,b,7,a,7,0
257,b,1,b,7,a,8,0
258,b,1,b,7,b,6,0
259,b,1,b,7,b,8,0
260,b,1,b,7,c,6,0
261,b,1,b,7,c,7,0
262,b,1,b,7,c,8,0
263,b,1,b,8,a,7,0
264,b,1,b,8,a,8,0
265,b,1,b,8,b,7,0
266,b,1,b,8,c,7,0
267,b,1,b,8,c,8,0
268,b,1,c,3,b,3,0
269,b,1,c,3,b,4,0
270,b,1,c,3,c,4,0
271,b,1,c,3,d,2,0
272,b,1,c,3,d,3,0
273,b,1,c,3,d,4,0
274,b,1,c,4,b,3,0
275,b,1,c,4,b,4,0
276,b,1,c,4,b,5,0
277,b,1,c,4,c,3,0
278,b,1,c,4,c,5,0
279,b,1,c,4,d,3,0
280,b,1,c,4,d,4,0
281,b,1,c,4,d,5,0
282,b,1,c,5,b,4,0
283,b,1,c,5,b,5,0
284,b,1,c,5,b,6,0
285,b,1,c,5,c,4,0
286,b,1,c,5,c,6,0
287,b,1,c,5,d,4,0
288,b,1,c,5,d,5,0
289,b,1,c,5,d,6,0
290,b,1,c,6,b,5,0
291,b,1,c,6,b,6,0
292,b,1,c,6,b,7,0
293,b,1,c,6,c,5,0
294,b,1,c,6,c,7,0
295,b,1,c,6,d,5,0
296,b,1,c,6,d,6,0
297,b,1,c,6,d,7,0
298,b,1,c,7,b,6,0
299,b,1,c,7,b,7,0
300,b,1,c,7,b,8,0
301,b,1,c,7,c,6,0
302,b,1,c,7,c,8,0
303,b,1,c,7,d,6,0
304,b,1,c,7,d,7,0
305,b,1,c,7,d,8,0
306,b,1,c,8,b,7,0
307,b,1,c,8,b,8,0
308,b,1,c,8,c,7,0
309,b,1,c,8,d,7,0
310,b,1,c,8,d,8,0
311,b,1,d,1,d,2,0
312,b,1,d,1,e,1,0
313,b,1,d,1,e,2,0
314,b,1,d,2,c,3,0
315,b,1,d,2,d,1,0
316,b,1,d,2,d,3,0
317,b,1,d,2,e,1,0
318,b,1,d,2,e,2,0
319,b,1,d,2,e,3,0
320,b,1,d,3,c,3,0
321,b,1,d,3,c,4,0
322,b,1,d,3,d,2,0
323,b,1,d,3,d,4,0
324,b,1,d,3,e,2,0
325,b,1,d,3,e,3,0
326,b,1,d,3,e,4,0
327,b,1,d,4,c,3,0
328,b,1,d,4,c,4,0
329,b,1,d,4,c,5,0
330,b,1,d,4,d,3,0
331,b,1,d,4,d,5,0
332,b,1,d,4,e,3,0
333,b,1,d,4,e,4,0
334,b,1,d,4,e,5,0
335,b,1,d,5,c,4,0
336,b,1,d,5,c,5,0
337,b,1,d,5,c,6,0
338,b,1,d,5,d,4,0
339,b,1,d,5,d,6,0
340,b,1,d,5,e,4,0
341,b,1,d,5,e,5,0
342,b,1,d,5,e,6,0
343,b,1,d,6,c,5,0
344,b,1,d,6,c,6,0
345,b,1,d,6,c,7,0
346,b,1,d,6,d,5,0
347,b,1,d,6,d,7,0
348,b,1,d,6,e,5,0
349,b,1,d,6,e,6,0
350,b,1,d,6,e,7,0
351,b,1,d,7,c,6,0
352,b,1,d,7,c,7,0
353,b,1,d,7,c,8,0
354,b,1,d,7,d,6,0
355,b,1,d,7,d,8,0
356,b,1,d,7,e,6,0
357,b,1,d,7,e,7,0
358,b,1,d,7,e,8,0
359,b,1,d,8,c,7,0
360,b,1,d,8,c,8,0
361,b,1,d,8,d,7,0
362,b,1,d,8,e,7,0
363,b,1,d,8,e,8,0
364,b,1,e,1,d,1,0
365,b,1,e,1,d,2,0
366,b,1,e,1,e,2,0
367,b,1,e,1,f,1,0
368,b,1,e,1,f,2,0
369,b,1,e,2,d,1,0
370,b,1,e,2,d,2,0
371,b,1,e,2,d,3,0
372,b,1,e,2,e,1,0
373,b,1,e,2,e,3,0
374,b,1,e,2,f,1,0
375,b,1,e,2,f,2,0
376,b,1,e,2,f,3,0
377,b,1,e,3,d,2,0
378,b,1,e,3,d,3,0
379,b,1,e,3,d,4,0
380,b,1,e,3,e,2,0
381,b,1,e,3,e,4,0
382,b,1,e,3,f,2,0
383,b,1,e,3,f,3,0
384,b,1,e,3,f,4,0
385,b,1,e,4,d,3,0
386,b,1,e,4,d,4,0
387,b,1,e,4,d,5,0
388,b,1,e,4,e,3,0
389,b,1,e,4,e,5,0
390,b,1,e,4,f,3,0
391,b,1,e,4,f,4,0
392,b,1,e,4,f,5,0
393,b,1,e,5,d,4,0
394,b,1,e,5,d,5,0
395,b,1,e,5,d,6,0
396,b,1,e,5,e,4,0
397,b,1,e,5,e,6,0
398,b,1,e,5,f,4,0
399,b,1,e,5,f,5,0
400,b,1,e,5,f,6,0
401,b,1,e,6,d,5,0
402,b,1,e,6,d,6,0
403,b,1,e,6,d,7,0
404,b,1,e,6,e,5,0
405,b,1,e,6,e,7,0
406,b,1,e,6,f,5,0
407,b,1,e,6,f,6,0
408,b,1,e,6,f,7,0
409,b,1,e,7,d,6,0
410,b,1,e,7,d,7,0
411,b,1,e,7,d,8,0
412,b,1,e,7,e,6,0
413,b,1,e,7,e,8,0
414,b,1,e,7,f,6,0
415,b,1,e,7,f,7,0
416,b,1,e,7,f,8,0
417,b,1,e,8,d,7,0
418,b,1,e,8,d,8,0
419,b,1,e,8,e,7,0
420,b,1,e,8,f,7,0
421,b,1,e,8,f,8,0
422,b,1,f,1,e,1,0
423,b,1,f,1,e,2,0
424,b,1,f,1,f,2,0
425,b,1,f,1,g,1,0
426,b,1,f,1,g,2,0
427,b,1,f,2,e,1,0
428,b,1,f,2,e,2,0
429,b,1,f,2,e,3,0
430,b,1,f,2,f,1,0
431,b,1,f,2,f,3,0
432,b,1,f,2,g,1,0
433,b,1,f,2,g,2,0
434,b,1,f,2,g,3,0
435,b,1,f,3,e,2,0
436,b,1,f,3,e,3,0
437,b,1,f,3,e,4,0
438,b,1,f,3,f,2,0
439,b,1,f,3,f,4,0
440,b,1,f,3,g,2,0
441,b,1,f,3,g,3,0
442,b,1,f,3,g,4,0
443,b,1,f,4,e,3,0
444,b,1,f,4,e,4,0
445,b,1,f,4,e,5,0
446,b,1,f,4,f,3,0
447,b,1,f,4,f,5,0
448,b,1,f,4,g,3,0
449,b,1,f,4,g,4,0
450,b,1,f,4,g,5,0
451,b,1,f,5,e,4,0
452,b,1,f,5,e,5,0
453,b,1,f,5,e,6,0
454,b,1,f,5,f,4,0
455,b,1,f,5,f,6,0
456,b,1,f,5,g,4,0
457,b,1,f,5,g,5,0
458,b,1,f,5,g,6,0
459,b,1,f,6,e,5,0
460,b,1,f,6,e,6,0
461,b,1,f,6,e,7,0
462,b,1,f,6,f,5,0
463,b,1,f,6,f,7,0
464,b,1,f,6,g,5,0
465,b,1,f,6,g,6,0
466,b,1,f,6,g,7,0
467,b,1,f,7,e,6,0
468,b,1,f,7,e,7,0
469,b,1,f,7,e,8,0
470,b,1,f,7,f,6,0
471,b,1,f,7,f,8,0
472,b,1,f,7,g,6,0
473,b,1,f,7,g,7,0
474,b,1,f,7,g,8,0
475,b,1,f,8,e,7,0
476,b,1,f,8,e,8,0
477,b,1,f,8,f,7,0
478,b,1,f,8,g,7,0
479,b,1,f,8,g,8,0
480,b,1,g,1,f,1,0
481,b,1,g,1,f,2,0
482,b,1,g,1,g,2,0
483,b,1,g,1,h,1,0
484,b,1,g,1,h,2,0
485,b,1,g,2,f,1,0
486,b,1,g,2,f,2,0
487,b,1,g,2,f,3,0
488,b,1,g,2,g,1,0
489,b,1,g,2,g,3,0
490,b,1,g,2,h,1,0
491,b,1,g,2,h,2,0
492,b,1,g,2,h,3,0
493,b,1,g,3,f,2,0
494,b,1,g,3,f,3,0
495,b,1,g,3,f,4,0
496,b,1,g,3,g,2,0
497,b,1,g,3,g,4,0
498,b,1,g,3,h,2,0
499,b,1,g,3,h,3,0
500,b,1,g,3,h,4,0
501,b,1,g,4,f,3,0
502,b,1,g,4,f,4,0
503,b,1,g,4,f,5,0
504,b,1,g,4,g,3,0
505,b,1,g,4,g,5,0
506,b,1,g,4,h,3,0
507,b,1,g,4,h,4,0
508,b,1,g,4,h,5,0
509,b,1,g,5,f,4,0
510,b,1,g,5,f,5,0
511,b,1,g,5,f,6,0
512,b,1,g,5,g,4,0
513,b,1,g,5,g,6,0
514,b,1,g,5,h,4,0
515,b,1,g,5,h,5,0
516,b,1,g,5,h,6,0
517,b,1,g,6,f,5,0
518,b,1,g,6,f,6,0
519,b,1,g,6,f,7,0
520,b,1,g,6,g,5,0
521,b,1,g,6,g,7,0
522,b,1,g,6,h,5,0
523,b,1,g,6,h,6,0
524,b,1,g,6,h,7,0
525,b,1,g,7,f,6,0
526,b,1,g,7,f,7,0
527,b,1,g,7,f,8,0
528,b,1,g,7,g,6,0
529,b,1,g,7,g,8,0
530,b,1,g,7,h,6,0
531,b,1,g,7,h,7,0
532,b,1,g,7,h,8,0
533,b,1,g,8,f,7,0
534,b,1,g,8,f,8,0
535,b,1,g,8,g,7,0
536,b,1,g,8,h,7,0
537,b,1,g,8,h,8,0
538,b,1,h,1,g,1,0
539,b,1,h,1,g,2,0
540,b,1,h,1,h,2,0
541,b,1,h,2,g,1,0
542,b,1,h,2,g,2,0
543,b,1,h,2,g,3,0
544,b,1,h,2,h,1,0
545,b,1,h,2,h,3,0
546,b,1,h,3,g,2,0
547,b,1,h,3,g,3,0
548,b,1,h,3,g,4,0
549,b,1,h,3,h,2,0
550,b,1,h,3,h,4,0
551,b,1,h,4,g,3,0
552,b,1,h,4,g,4,0
553,b,1,h,4,g,5,0
554,b,1,h,4,h,3,0
555,b,1,h,4,h,5,0
556,b,1,h,5,g,4,0
557,b,1,h,5,g,5,0
558,b,1,h,5,g,6,0
559,b,1,h,5,h,4,0
560,b,1,h,5,h,6,0
561,b,1,h,6,g,5,0
562,b,1,h,6,g,6,0
563,b,1,h,6,g,7,0
564,b,1,h,6,h,5,0
565,b,1,h,6,h,7,0
566,b,1,h,7,g,6,0
567,b,1,h,7,g,7,0
568,b,1,h,7,g,8,0
569,b,1,h,7,h,6,0
570,b,1,h,7,h,8,0
571,b,1,h,8,g,7,0
572,b,1,h,8,g,8,0
573,b,1,h,8,h,7,0
574,b,2,c,4,d,3,0
575,b,2,d,1,d,2,0
576,b,2,d,1,e,1,0
577,b,2,d,1,e,2,0
578,b,2,d,2,d,1,0
579,b,2,d,2,d,3,0
580,b,2,d,2,e,1,0
581,b,2,d,2,e,2,0
582,b,2,d,2,e,3,0
583,b,2,d,3,d,2,0
584,b,2,d,3,d,4,0
585,b,2,d,3,e,2,0
586,b,2,d,3,e,3,0
587,b,2,d,3,e,4,0
588,b,2,d,4,d,3,0
589,b,2,d,4,e,3,0
590,b,2,d,4,e,4,0
591,b,2,d,4,e,5,0
592,b,2,d,5,e,4,0
593,b,2,e,1,d,1,0
594,b,2,e,1,d,2,0
595,b,2,e,1,e,2,0
596,b,2,e,1,f,1,0
597,b,2,e,1,f,2,0
598,b,2,e,2,d,1,0
599,b,2,e,2,d,2,0
600,b,2,e,2,d,3,0
601,b,2,e,2,e,1,0
602,b,2,e,2,e,3,0
603,b,2,e,2,f,1,0
604,b,2,e,2,f,2,0
605,b,2,e,2,f,3,0
606,b,2,e,3,d,2,0
607,b,2,e,3,d,3,0
608,b,2,e,3,d,4,0
609,b,2,e,3,e,2,0
610,b,2,e,3,e,4,0
611,b,2,e,3,f,2,0
612,b,2,e,3,f,3,0
613,b,2,e,3,f,4,0
614,b,2,e,4,d,3,0
615,b,2,e,4,d,4,0
616,b,2,e,4,e,3,0
617,b,2,e,4,e,5,0
618,b,2,e,4,f,3,0
619,b,2,e,4,f,4,0
620,b,2,e,4,f,5,0
621,b,2,e,5,d,4,0
622,b,2,e,5,e,4,0
623,b,2,e,5,f,4,0
624,b,2,e,5,f,5,0
625,b,2,e,5,f,6,0
626,b,2,e,6,f,5,0
627,b,2,f,1,e,1,0
628,b,2,f,1,e,2,0
629,b,2,f,1,f,2,0
630,b,2,f,1,g,1,0
631,b,2,f,1,g,2,0
632,b,2,f,2,e,1,0
633,b,2,f,2,e,2,0
634,b,2,f,2,e,3,0
635,b,2,f,2,f,1,0
636,b,2,f,2,f,3,0
637,b,2,f,2,g,1,0
638,b,2,f,2,g,2,0
639,b,2,f,2,g,3,0
640,b,2,f,3,e,2,0
641,b,2,f,3,e,3,0
642,b,2,f,3,e,4,0
643,b,2,f,3,f,2,0
644,b,2,f,3,f,4,0
645,b,2,f,3,g,2,0
646,b,2,f,3,g,3,0
647,b,2,f,3,g,4,0
648,b,2,f,4,e,3,0
649,b,2,f,4,e,4,0
650,b,2,f,4,e,5,0
651,b,2,f,4,f,3,0
652,b,2,f,4,f,5,0
653,b,2,f,4,g,3,0
654,b,2,f,4,g,4,0
655,b,2,f,4,g,5,0
656,b,2,f,5,e,4,0
657,b,2,f,5,e,5,0
658,b,2,f,5,f,4,0
659,b,2,f,5,f,6,0
660,b,2,f,5,g,4,0
661,b,2,f,5,g,5,0
662,b,2,f,5,g,6,0
663,b,2,f,6,e,5,0
664,b,2,f,6,f,5,0
665,b,2,f,6,g,5,0
666,b,2,f,6,g,6,0
667,b,2,f,6,g,7,0
668,b,2,f,7,g,6,0
669,b,2,g,1,f,1,0
670,b,2,g,1,f,2,0
671,b,2,g,1,g,2,0
672,b,2,g,1,h,1,0
673,b,2,g,1,h,2,0
674,b,2,g,2,f,1,0
675,b,2,g,2,f,2,0
676,b,2,g,2,f,3,0
677,b,2,g,2,g,1,0
678,b,2,g,2,g,3,0
679,b,2,g,2,h,1,0
680,b,2,g,2,h,2,0
681,b,2,g,2,h,3,0
682,b,2,g,3,f,2,0
683,b,2,g,3,f,3,0
684,b,2,g,3,f,4,0
685,b,2,g,3,g,2,0
686,b,2,g,3,g,4,0
687,b,2,g,3,h,2,0
688,b,2,g,3,h,3,0
689,b,2,g,3,h,4,0
690,b,2,g,4,f,3,0
691,b,2,g,4,f,4,0
692,b,2,g,4,f,5,0
693,b,2,g,4,g,3,0
694,b,2,g,4,g,5,0
695,b,2,g,4,h,3,0
696,b,2,g,4,h,4,0
697,b,2,g,4,h,5,0
698,b,2,g,5,f,4,0
699,b,2,g,5,f,5,0
700,b,2,g,5,f,6,0
701,b,2,g,5,g,4,0
702,b,2,g,5,g,6,0
703,b,2,g,5,h,4,0
704,b,2,g,5,h,5,0
705,b,2,g,5,h,6,0
706,b,2,g,6,f,5,0
707,b,2,g,6,f,6,0
708,b,2,g,6,g,5,0
709,b,2,g,6,g,7,0
710,b,2,g,6,h,5,0
711,b,2,g,6,h,6,0
712,b,2,g,6,h,7,0
713,b,2,g,7,f,6,0
714,b,2,g,7,g,6,0
715,b,2,g,7,h,6,0
716,b,2,g,7,h,7,0
717,b,2,g,7,h,8,0
718,b,2,g,8,h,7,0
719,b,2,h,1,g,1,0
720,b,2,h,1,g,2,0
721,b,2,h,1,h,2,0
722,b,2,h,2,g,1,0
723,b,2,h,2,g,2,0
724,b,2,h,2,g,3,0
725,b,2,h,2,h,1,0
726,b,2,h,2,h,3,0
727,b,2,h,3,g,2,0
728,b,2,h,3,g,3,0
729,b,2,h,3,g,4,0
730,b,2,h,3,h,2,0
731,b,2,h,3,h,4,0
732,b,2,h,4,g,3,0
733,b,2,h,4,g,4,0
734,b,2,h,4,g,5,0
735,b,2,h,4,h,3,0
736,b,2,h,4,h,5,0
737,b,2,h,5,g,4,0
738,b,2,h,5,g,5,0
739,b,2,h,5,g,6,0
740,b,2,h,5,h,4,0
741,b,2,h,5,h,6,0
742,b,2,h,6,g,5,0
743,b,2,h,6,g,6,0
744,b,2,h,6,g,7,0
745,b,2,h,6,h,5,0
746,b,2,h,6,h,7,0
747,b,2,h,7,g,6,0
748,b,2,h,7,g,7,0
749,b,2,h,7,h,6,0
750,b,2,h,7,h,8,0
751,b,2,h,8,g,7,0
752,b,2,h,8,h,7,0
753,c,1,a,1,a,2,0
754,c,1,a,2,a,1,0
755,c,1,a,2,a,3,0
756,c,1,a,2,b,3,0
757,c,1,a,3,a,2,0
758,c,1,a,3,a,4,0
759,c,1,a,3,b,3,0
760,c,1,a,3,b,4,0
761,c,1,a,4,a,3,0
762,c,1,a,4,a,5,0
763,c,1,a,4,b,3,0
764,c,1,a,4,b,4,0
765,c,1,a,4,b,5,0
766,c,1,a,5,a,4,0
767,c,1,a,5,a,6,0
768,c,1,a,5,b,4,0
769,c,1,a,5,b,5,0
770,c,1,a,5,b,6,0
771,c,1,a,6,a,5,0
772,c,1,a,6,a,7,0
773,c,1,a,6,b,5,0
774,c,1,a,6,b,6,0
775,c,1,a,6,b,7,0
776,c,1,a,7,a,6,0
777,c,1,a,7,a,8,0
778,c,1,a,7,b,6,0
779,c,1,a,7,b,7,0
780,c,1,a,7,b,8,0
781,c,1,a,8,a,7,0
782,c,1,a,8,b,7,0
783,c,1,a,8,b,8,0
784,c,1,b,2,a,1,0
785,c,1,b,3,a,2,0
786,c,1,b,3,a,3,0
787,c,1,b,3,a,4,0
788,c,1,b,3,b,4,0
789,c,1,b,3,c,3,0
790,c,1,b,3,c,4,0
791,c,1,b,4,a,3,0
792,c,1,b,4,a,4,0
793,c,1,b,4,a,5,0
794,c,1,b,4,b,3,0
795,c,1,b,4,b,5,0
796,c,1,b,4,c,3,0
797,c,1,b,4,c,4,0
798,c,1,b,4,c,5,0
799,c,1,b,5,a,4,0
800,c,1,b,5,a,5,0
801,c,1,b,5,a,6,0
802,c,1,b,5,b,4,0
803,c,1,b,5,b,6,0
804,c,1,b,5,c,4,0
805,c,1,b,5,c,5,0
806,c,1,b,5,c,6,0
807,c,1,b,6,a,5,0
808,c,1,b,6,a,6,0
809,c,1,b,6,a,7,0
810,c,1,b,6,b,5,0
811,c,1,b,6,b,7,0
812,c,1,b,6,c,5,0
813,c,1,b,6,c,6,0
814,c,1,b,6,c,7,0
815,c,1,b,7,a,6,0
816,c,1,b,7,a,7,0
817,c,1,b,7,a,8,0
818,c,1,b,7,b,6,0
819,c,1,b,7,b,8,0
820,c,1,b,7,c,6,0
821,c,1,b,7,c,7,0
822,c,1,b,7,c,8,0
823,c,1,b,8,a,7,0
824,c,1,b,8,a,8,0
825,c,1,b,8,b,7,0
826,c,1,b,8,c,7,0
827,c,1,b,8,c,8,0
828,c,1,c,2,a,1,0
829,c,1,c,3,b,3,0
830,c,1,c,3,b,4,0
831,c,1,c,3,c,4,0
832,c,1,c,3,d,3,0
833,c,1,c,3,d,4,0
834,c,1,c,4,b,3,0
835,c,1,c,4,b,4,0
836,c,1,c,4,b,5,0
837,c,1,c,4,c,3,0
838,c,1,c,4,c,5,0
839,c,1,c,4,d,3,0
840,c,1,c,4,d,4,0
841,c,1,c,4,d,5,0
842,c,1,c,5,b,4,0
843,c,1,c,5,b,5,0
844,c,1,c,5,b,6,0
845,c,1,c,5,c,4,0
846,c,1,c,5,c,6,0
847,c,1,c,5,d,4,0
848,c,1,c,5,d,5,0
849,c,1,c,5,d,6,0
850,c,1,c,6,b,5,0
851,c,1,c,6,b,6,0
852,c,1,c,6,b,7,0
853,c,1,c,6,c,5,0
854,c,1,c,6,c,7,0
855,c,1,c,6,d,5,0
856,c,1,c,6,d,6,0
857,c,1,c,6,d,7,0
858,c,1,c,7,b,6,0
859,c,1,c,7,b,7,0
860,c,1,c,7,b,8,0
861,c,1,c,7,c,6,0
862,c,1,c,7,c,8,0
863,c,1,c,7,d,6,0
864,c,1,c,7,d,7,0
865,c,1,c,7,d,8,0
866,c,1,c,8,b,7,0
867,c,1,c,8,b,8,0
868,c,1,c,8,c,7,0
869,c,1,c,8,d,7,0
870,c,1,c,8,d,8,0
871,c,1,d,2,a,1,0
872,c,1,d,3,c,3,0
